rt,responses,time_elapsed,subject,prolificID,demoID,trialType,key_press,stim,corrresp,phase,stimNum,trialNum,corr,repeatTrial,motorSwitch,pracCounter,hierarchy
1788,,3182048,FlatDy0b0gla92,vx79du4x2b,msl000833,rl,75,img/b_t_check.png,75,test,7,405,1,,,,"pattern,color,shape"
null,,3183059,FlatDy0b0gla92,vx79du4x2b,msl000833,feedback,null,,na,test,,,,,,,
1892,,3184962,FlatDy0b0gla92,vx79du4x2b,msl000833,rl,74,img/b_d_dots.png,83,test,2,406,0,,,,"pattern,color,shape"
null,,3185974,FlatDy0b0gla92,vx79du4x2b,msl000833,feedback,null,,na,test,,,,,,,
1360,,3187344,FlatDy0b0gla92,vx79du4x2b,msl000833,rl,72,img/o_d_check.png,72,test,5,407,1,,,,"pattern,color,shape"
null,,3188356,FlatDy0b0gla92,vx79du4x2b,msl000833,feedback,null,,na,test,,,,,,,
583,,3188950,FlatDy0b0gla92,vx79du4x2b,msl000833,rl,74,img/b_d_check.png,74,test,6,408,1,,,,"pattern,color,shape"
null,,3189963,FlatDy0b0gla92,vx79du4x2b,msl000833,feedback,null,,na,test,,,,,,,
1407,,3191381,FlatDy0b0gla92,vx79du4x2b,msl000833,rl,65,img/o_t_dots.png,65,test,1,409,1,,,,"pattern,color,shape"
null,,3192392,FlatDy0b0gla92,vx79du4x2b,msl000833,feedback,null,,na,test,,,,,,,
664,,3193063,FlatDy0b0gla92,vx79du4x2b,msl000833,rl,65,img/o_t_dots.png,65,test,1,410,1,,,,"pattern,color,shape"
null,,3194075,FlatDy0b0gla92,vx79du4x2b,msl000833,feedback,null,,na,test,,,,,,,
1339,,3195425,FlatDy0b0gla92,vx79du4x2b,msl000833,rl,68,img/o_t_check.png,68,test,3,411,1,,,,"pattern,color,shape"
null,,3196436,FlatDy0b0gla92,vx79du4x2b,msl000833,feedback,null,,na,test,,,,,,,
1112,,3197559,FlatDy0b0gla92,vx79du4x2b,msl000833,rl,70,img/b_t_dots.png,70,test,4,412,1,,,,"pattern,color,shape"
null,,3198571,FlatDy0b0gla92,vx79du4x2b,msl000833,feedback,null,,na,test,,,,,,,
1220,,3199801,FlatDy0b0gla92,vx79du4x2b,msl000833,rl,83,img/o_d_dots.png,76,test,8,413,0,,,,"pattern,color,shape"
null,,3200812,FlatDy0b0gla92,vx79du4x2b,msl000833,feedback,null,,na,test,,,,,,,
815,,3201638,FlatDy0b0gla92,vx79du4x2b,msl000833,rl,72,img/o_d_check.png,72,test,5,414,1,,,,"pattern,color,shape"
null,,3202648,FlatDy0b0gla92,vx79du4x2b,msl000833,feedback,null,,na,test,,,,,,,
1413,,3204072,FlatDy0b0gla92,vx79du4x2b,msl000833,rl,83,img/b_d_dots.png,83,test,2,415,1,,,,"pattern,color,shape"
