"","subject","group","taskType","block","trial","phase","stim","resp","corr","timing","PT_planned","PT_actual","missed_stim_deadline","iter","hand","couplet","handSwitch","coupletSwitch","fingerSwitch","handSwitch_actual","coupletSwitch_actual","fingerSwitch_actual","respHand","respCouplet","corrHand","corrCouplet","corrresp","trialNum","rt","PT_actual_bins","PT_planned_bins","combinedType","treeDistance","corrresp_prev","nFeatureSwitch","errorType","corrFinger","errorType2","includeLearn","timing_chill"
"8884","22",4,"forced",11,10,"learn",7,6,0,1,0.2,0.105,0,72,"R",2,0,0,0,0,1,1,"R",1,1,0,7,10,-0.095,"1","1","rep/sw/sw","4",7,0,"1/0/0",0,"1/0/0",1,1
"8885","22",4,"forced",11,12,"learn",5,5,1,0,0.8,0.677,0,80,"R",1,1,0,1,1,0,1,"R",1,1,1,5,12,-0.123,"6","6","sw/rep/sw","6",1,3,"1/1/1",1,"1/1/1",1,1
"8886","22",4,"forced",11,13,"learn",5,5,1,1,0.6,0.524,0,81,"R",1,0,0,0,0,0,0,"R",1,1,1,5,13,-0.076,"4","5","rep/rep/rep","0",5,0,"1/1/1",1,"1/1/1",1,1
"8887","22",4,"forced",11,14,"learn",6,6,1,0,0.4,0.563,0,70,"R",1,0,0,1,0,0,1,"R",1,1,1,6,14,0.163,"4","3","rep/rep/sw","2",5,1,"1/1/1",1,"1/1/1",1,1
"8888","22",4,"forced",11,15,"learn",4,3,0,0,0.7,0.931,0,77,"L",2,1,1,1,1,1,1,"L",2,1,1,4,15,0.231,"9","5","sw/sw/sw","6",6,2,"1/1/0",0,"1/1/0",1,1
"8889","22",4,"forced",11,16,"learn",8,7,0,0,1,1.411,0,73,"R",2,1,0,1,1,0,1,"R",2,1,1,8,16,0.411,"12","8","sw/rep/sw","6",4,3,"1/1/0",0,"1/1/0",1,NA
"8890","22",4,"forced",11,18,"learn",4,4,1,0,0.9,0.706,0,79,"L",2,0,0,0,0,0,1,"L",2,1,1,4,18,-0.194,"6","7","rep/rep/sw","2",4,0,"1/1/1",1,"1/1/1",1,1
"8891","22",4,"forced",11,19,"learn",6,6,1,1,1,0.974,0,71,"R",1,1,1,1,1,1,1,"R",1,1,1,6,19,-0.026,"10","8","sw/sw/sw","6",4,2,"1/1/1",1,"1/1/1",1,1
"8892","22",4,"forced",11,20,"learn",1,1,1,1,0.8,0.815,0,72,"L",1,1,0,1,1,0,1,"L",1,1,1,1,20,0.0149999999999999,"8","6","sw/rep/sw","6",6,2,"1/1/1",1,"1/1/1",1,1
"8893","22",4,"forced",11,22,"learn",6,5,0,0,0.4,0.68,0,72,"R",1,1,0,1,1,0,1,"R",1,1,1,6,22,0.28,"6","3","sw/rep/sw","6",1,2,"1/1/0",0,"1/1/0",1,NA
"8894","22",4,"forced",11,23,"learn",4,8,0,0,0.9,1.037,0,80,"L",2,1,1,1,0,1,1,"R",2,0,1,4,23,0.137,"10","7","rep/sw/sw","4",6,2,"0/1/0",1,"0/1/1",1,1
"8895","22",4,"forced",11,25,"learn",1,1,1,0,0.9,0.76,0,74,"L",1,0,0,1,0,0,1,"L",1,1,1,1,25,-0.14,"7","7","rep/rep/sw","2",2,1,"1/1/1",1,"1/1/1",1,1
"8896","22",4,"forced",11,27,"learn",1,1,1,0,1.2,1.053,0,75,"L",1,1,1,1,1,1,1,"L",1,1,1,1,27,-0.147,"11","10","sw/sw/sw","6",8,1,"1/1/1",1,"1/1/1",1,1
"8897","22",4,"forced",11,28,"learn",3,6,0,1,0.9,0.836,0,73,"L",2,0,1,1,1,0,1,"R",1,0,0,3,28,-0.0640000000000001,"8","7","sw/rep/sw","6",1,1,"0/0/0",0,"0/0/0",1,1
"8898","22",4,"forced",11,29,"learn",4,6,0,0,0.3,0.806,0,81,"L",2,0,0,1,0,0,0,"R",1,0,0,4,29,0.506,"8","2","rep/rep/rep","0",3,1,"0/0/0",1,"0/0/1",1,NA
"8899","22",4,"forced",11,30,"learn",1,1,1,0,0.4,0.7,0,76,"L",1,0,1,1,1,0,1,"L",1,1,1,1,30,0.3,"6","3","sw/rep/sw","6",4,2,"1/1/1",1,"1/1/1",1,NA
"8900","22",4,"forced",11,31,"learn",6,6,1,0,0.1,0.671,0,73,"R",1,1,0,1,1,0,1,"R",1,1,1,6,31,0.571,"6","1","sw/rep/sw","6",1,2,"1/1/1",1,"1/1/1",1,NA
"8901","22",4,"forced",11,33,"learn",8,6,0,0,0.3,1.375,0,75,"R",2,1,0,1,1,1,1,"R",1,1,0,8,33,1.075,"12","2","sw/sw/sw","6",4,3,"1/0/0",1,"1/0/1",1,NA
"8902","22",4,"forced",11,35,"learn",3,3,1,0,0.4,0.534,0,75,"L",2,0,0,0,0,0,0,"L",2,1,1,3,35,0.134,"4","3","rep/rep/rep","0",3,0,"1/1/1",1,"1/1/1",1,1
"8903","22",4,"forced",11,36,"learn",8,6,0,0,0.3,1.144,0,76,"R",2,1,0,1,1,1,1,"R",1,1,0,8,36,0.844,"12","2","sw/sw/sw","6",3,2,"1/0/0",1,"1/0/1",1,NA
"8904","22",4,"forced",11,38,"learn",3,2,0,0,0.4,0.967,0,76,"L",2,0,1,1,1,1,1,"L",1,1,0,3,38,0.567,"10","3","sw/sw/sw","6",8,2,"1/0/0",0,"1/0/0",1,NA
"8905","22",4,"forced",11,39,"learn",8,6,0,0,0.7,0.945,0,77,"R",2,1,0,1,1,0,1,"R",1,1,0,8,39,0.245,"9","5","sw/rep/sw","6",3,2,"1/0/0",1,"1/0/1",1,1
"8906","22",4,"forced",11,42,"learn",6,6,1,0,0.3,0.638,0,75,"R",1,0,1,1,1,1,1,"R",1,1,1,6,42,0.338,"5","2","sw/sw/sw","6",7,2,"1/1/1",1,"1/1/1",1,NA
"8907","22",4,"forced",11,44,"learn",5,5,1,0,1.1,1.32,0,82,"R",1,0,1,1,0,1,1,"R",1,1,1,5,44,0.22,"12","9","rep/sw/sw","4",7,1,"1/1/1",1,"1/1/1",1,1
"8908","22",4,"forced",11,46,"learn",4,4,1,0,0.4,1.378,0,83,"L",2,1,0,1,0,1,1,"L",2,1,1,4,46,0.978,"12","3","rep/sw/sw","4",7,2,"1/1/1",1,"1/1/1",1,NA
"8909","22",4,"forced",11,47,"learn",4,4,1,0,1.2,0.983,0,84,"L",2,0,0,0,0,0,0,"L",2,1,1,4,47,-0.217,"10","10","rep/rep/rep","0",4,0,"1/1/1",1,"1/1/1",1,1
"8910","22",4,"forced",11,48,"learn",6,5,0,0,0.2,0.589,0,76,"R",1,1,1,1,1,1,1,"R",1,1,1,6,48,0.389,"4","1","sw/sw/sw","6",4,2,"1/1/0",0,"1/1/0",1,NA
"8911","22",4,"forced",11,49,"learn",7,7,1,0,0.7,0.827,0,76,"R",2,0,1,1,0,1,1,"R",2,1,1,7,49,0.127,"8","5","rep/sw/sw","4",6,2,"1/1/1",1,"1/1/1",1,1
"8912","22",4,"forced",11,50,"learn",3,3,1,0,0.3,0.867,0,77,"L",2,1,0,1,1,0,1,"L",2,1,1,3,50,0.567,"8","2","sw/rep/sw","6",7,3,"1/1/1",1,"1/1/1",1,NA
"8913","22",4,"forced",11,52,"learn",6,6,1,1,1.1,1.076,0,77,"R",1,0,1,1,0,0,0,"R",1,1,1,6,52,-0.024,"11","9","rep/rep/rep","0",7,2,"1/1/1",1,"1/1/1",1,1
"8914","22",4,"forced",11,53,"learn",4,3,0,1,1.1,1.113,0,85,"L",2,1,1,1,1,1,1,"L",2,1,1,4,53,0.0129999999999999,"11","9","sw/sw/sw","6",6,2,"1/1/0",0,"1/1/0",1,1
"8915","22",4,"forced",11,55,"learn",6,5,0,0,0.3,0.904,0,78,"R",1,1,1,1,0,1,1,"R",1,1,1,6,55,0.604,"9","2","rep/sw/sw","4",4,2,"1/1/0",0,"1/1/0",1,NA
"8916","22",4,"forced",11,57,"learn",3,3,1,0,0.1,1.594,0,78,"L",2,1,1,1,1,1,1,"L",2,1,1,3,57,1.494,"12","1","sw/sw/sw","6",6,1,"1/1/1",1,"1/1/1",1,NA
"8917","22",4,"forced",11,58,"learn",2,1,0,0,1,1.112,0,78,"L",1,0,1,1,0,1,1,"L",1,1,1,2,58,0.112,"11","8","rep/sw/sw","4",3,2,"1/1/0",0,"1/1/0",1,1
"8918","22",4,"forced",11,59,"learn",8,7,0,0,0.8,1.062,0,78,"R",2,1,1,1,1,1,1,"R",2,1,1,8,59,0.262,"11","6","sw/sw/sw","6",2,2,"1/1/0",0,"1/1/0",1,NA
"8919","22",4,"forced",11,60,"learn",7,7,1,0,0.7,0.596,0,78,"R",2,0,0,1,0,0,0,"R",2,1,1,7,60,-0.104,"5","5","rep/rep/rep","0",8,1,"1/1/1",1,"1/1/1",1,1
"8920","22",4,"forced",11,61,"learn",7,7,1,0,0.6,0.784,0,79,"R",2,0,0,0,0,0,0,"R",2,1,1,7,61,0.184,"7","5","rep/rep/rep","0",7,0,"1/1/1",1,"1/1/1",1,1
"8921","22",4,"forced",11,62,"learn",1,8,0,0,0.6,0.816,0,78,"L",1,1,1,1,0,0,1,"R",2,0,0,1,62,0.216,"8","5","rep/rep/sw","2",7,2,"0/0/0",0,"0/0/0",1,1
"8922","22",4,"forced",11,64,"learn",1,1,1,0,0.1,1.197,0,79,"L",1,0,0,1,0,0,1,"L",1,1,1,1,64,1.097,"12","1","rep/rep/sw","2",2,1,"1/1/1",1,"1/1/1",1,NA
"8923","22",4,"forced",11,65,"learn",3,3,1,0,0.3,1.454,0,79,"L",2,0,1,1,0,1,1,"L",2,1,1,3,65,1.154,"12","2","rep/sw/sw","4",1,1,"1/1/1",1,"1/1/1",1,NA
"8924","22",4,"forced",11,67,"learn",4,4,1,0,1.1,1.286,0,87,"L",2,0,0,1,0,1,1,"L",2,1,1,4,67,0.186,"12","9","rep/sw/sw","4",3,1,"1/1/1",1,"1/1/1",1,1
"8925","22",4,"forced",11,68,"learn",1,1,1,1,0.8,0.732,0,80,"L",1,0,1,1,0,1,1,"L",1,1,1,1,68,-0.0680000000000001,"7","6","rep/sw/sw","4",4,2,"1/1/1",1,"1/1/1",1,1
"8926","22",4,"forced",11,69,"learn",6,6,1,1,0.9,0.919,0,80,"R",1,1,0,1,1,0,1,"R",1,1,1,6,69,0.019,"9","7","sw/rep/sw","6",1,2,"1/1/1",1,"1/1/1",1,1
"8927","22",4,"forced",11,70,"learn",6,6,1,0,0.1,0.633,0,81,"R",1,0,0,0,0,0,0,"R",1,1,1,6,70,0.533,"5","1","rep/rep/rep","0",6,0,"1/1/1",1,"1/1/1",1,NA
"8928","22",4,"forced",11,71,"learn",2,2,1,1,1.2,1.272,0,80,"L",1,1,0,1,1,0,1,"L",1,1,1,2,71,0.0720000000000001,"12","10","sw/rep/sw","6",6,3,"1/1/1",1,"1/1/1",1,1
"8929","22",4,"forced",11,72,"learn",2,2,1,0,0.7,0.859,0,81,"L",1,0,0,0,0,0,0,"L",1,1,1,2,72,0.159,"8","5","rep/rep/rep","0",2,0,"1/1/1",1,"1/1/1",1,1
"8930","22",4,"forced",11,73,"learn",3,3,1,1,1.2,1.221,0,81,"L",2,0,1,1,0,1,1,"L",2,1,1,3,73,0.0210000000000001,"12","10","rep/sw/sw","4",2,2,"1/1/1",1,"1/1/1",1,1
"8931","22",4,"forced",11,74,"learn",1,5,0,0,0.2,1.555,0,81,"L",1,0,1,1,1,1,1,"R",1,0,1,1,74,1.355,"12","1","sw/sw/sw","6",3,1,"0/1/0",1,"0/1/1",1,NA
"8932","22",4,"forced",11,75,"learn",7,3,0,0,0.3,1.285,0,80,"R",2,1,1,1,1,1,1,"L",2,0,1,7,75,0.985,"12","2","sw/sw/sw","6",1,2,"0/1/0",1,"0/1/1",1,NA
"8933","22",4,"forced",11,76,"learn",6,6,1,0,1.2,1.404,0,82,"R",1,0,1,1,1,1,1,"R",1,1,1,6,76,0.204,"12","10","sw/sw/sw","6",7,2,"1/1/1",1,"1/1/1",1,1
"8934","22",4,"forced",11,80,"learn",6,6,1,0,0.4,0.789,0,83,"R",1,1,1,1,1,1,1,"R",1,1,1,6,80,0.389,"7","3","sw/sw/sw","6",4,2,"1/1/1",1,"1/1/1",1,NA
"8935","22",4,"forced",11,82,"learn",1,1,1,0,1,1.278,0,82,"L",1,1,1,1,1,1,1,"L",1,1,1,1,82,0.278,"12","8","sw/sw/sw","6",8,1,"1/1/1",1,"1/1/1",1,NA
"8936","22",4,"forced",11,83,"learn",1,1,1,0,1,0.817,0,83,"L",1,0,0,0,0,0,0,"L",1,1,1,1,83,-0.183,"8","8","rep/rep/rep","0",1,0,"1/1/1",1,"1/1/1",1,1
"8937","22",4,"forced",11,84,"learn",8,8,1,0,0.4,0.78,0,80,"R",2,1,1,1,1,1,1,"R",2,1,1,8,84,0.38,"7","3","sw/sw/sw","6",1,1,"1/1/1",1,"1/1/1",1,NA
"8938","22",4,"forced",11,85,"learn",6,6,1,0,0.5,0.859,0,84,"R",1,0,1,1,0,1,1,"R",1,1,1,6,85,0.359,"8","4","rep/sw/sw","4",8,1,"1/1/1",1,"1/1/1",1,NA
"8939","22",4,"forced",11,89,"learn",3,3,1,0,0.2,1.237,0,82,"L",2,0,1,1,0,1,1,"L",2,1,1,3,89,1.037,"12","1","rep/sw/sw","4",1,1,"1/1/1",1,"1/1/1",1,NA
"8940","22",4,"forced",11,90,"learn",1,1,1,0,0.1,0.891,0,85,"L",1,0,1,1,0,1,1,"L",1,1,1,1,90,0.791,"9","1","rep/sw/sw","4",3,1,"1/1/1",1,"1/1/1",1,NA
"8941","22",4,"forced",11,93,"learn",5,5,1,0,0.6,0.757,0,84,"R",1,1,0,1,1,0,1,"R",1,1,1,5,93,0.157,"7","5","sw/rep/sw","6",2,2,"1/1/1",1,"1/1/1",1,1
"8942","22",4,"forced",11,95,"learn",1,1,1,0,0.4,0.948,0,86,"L",1,0,1,1,0,1,1,"L",1,1,1,1,95,0.548,"9","3","rep/sw/sw","4",3,1,"1/1/1",1,"1/1/1",1,NA
"8943","22",4,"forced",11,96,"learn",6,6,1,0,1.1,1.323,0,86,"R",1,1,0,1,1,0,1,"R",1,1,1,6,96,0.223,"12","9","sw/rep/sw","6",1,2,"1/1/1",1,"1/1/1",1,1
"8944","22",4,"forced",12,2,"learn",2,2,1,0,0.9,0.757,0,84,"L",1,0,1,1,0,1,1,"L",1,1,1,2,2,-0.143,"7","7","rep/sw/sw","4",3,2,"1/1/1",1,"1/1/1",1,1
"8945","22",4,"forced",12,3,"learn",3,3,1,0,0.3,0.787,0,85,"L",2,0,1,1,0,1,1,"L",2,1,1,3,3,0.487,"7","2","rep/sw/sw","4",2,2,"1/1/1",1,"1/1/1",1,NA
"8946","22",4,"forced",12,4,"learn",7,7,1,0,0.8,0.914,0,82,"R",2,1,0,1,1,0,1,"R",2,1,1,7,4,0.114,"9","6","sw/rep/sw","6",3,3,"1/1/1",1,"1/1/1",1,1
"8947","22",4,"forced",12,5,"learn",8,8,1,0,0.2,0.513,0,82,"R",2,0,0,1,0,0,1,"R",2,1,1,8,5,0.313,"3","1","rep/rep/sw","2",7,1,"1/1/1",1,"1/1/1",1,NA
"8948","22",4,"forced",12,6,"learn",5,5,1,1,0.4,0.48,0,85,"R",1,0,1,1,0,1,1,"R",1,1,1,5,6,0.08,"3","3","rep/sw/sw","4",8,2,"1/1/1",1,"1/1/1",1,1
"8949","22",4,"forced",12,7,"learn",1,3,0,0,0.3,0.982,0,87,"L",1,1,0,1,1,1,1,"L",2,1,0,1,7,0.682,"10","2","sw/sw/sw","6",5,3,"1/0/0",1,"1/0/1",1,NA
"8950","22",4,"forced",12,8,"learn",5,5,1,0,0.2,0.891,0,86,"R",1,1,0,1,1,1,1,"R",1,1,1,5,8,0.691,"9","1","sw/sw/sw","6",1,3,"1/1/1",1,"1/1/1",1,NA
"8951","22",4,"forced",12,9,"learn",1,1,1,0,0.8,1.048,0,88,"L",1,1,0,1,1,0,1,"L",1,1,1,1,9,0.248,"10","6","sw/rep/sw","6",5,3,"1/1/1",1,"1/1/1",1,1
"8952","22",4,"forced",12,10,"learn",7,3,0,0,0.2,0.615,0,83,"R",2,1,1,1,0,1,1,"L",2,0,1,7,10,0.415,"5","1","rep/sw/sw","4",1,2,"0/1/0",1,"0/1/1",1,NA
"8953","22",4,"forced",12,11,"learn",3,3,1,0,0.1,0.551,0,86,"L",2,1,0,1,0,0,0,"L",2,1,1,3,11,0.451,"4","1","rep/rep/rep","0",7,3,"1/1/1",1,"1/1/1",1,NA
"8954","22",4,"forced",12,12,"learn",5,5,1,0,0.2,0.571,0,87,"R",1,1,1,1,1,1,1,"R",1,1,1,5,12,0.371,"4","1","sw/sw/sw","6",3,2,"1/1/1",1,"1/1/1",1,NA
"8955","22",4,"forced",12,13,"learn",6,7,0,1,1.2,1.251,0,87,"R",1,0,0,1,0,1,1,"R",2,1,0,6,13,0.0509999999999999,"12","10","rep/sw/sw","4",5,1,"1/0/0",0,"1/0/0",1,1
"8956","22",4,"forced",12,14,"learn",2,3,0,0,0.5,0.605,0,85,"L",1,1,0,1,1,0,1,"L",2,1,0,2,14,0.105,"5","4","sw/rep/sw","6",6,3,"1/0/0",0,"1/0/0",1,1
"8957","22",4,"forced",12,15,"learn",7,6,0,1,1.2,1.123,0,84,"R",2,1,1,1,1,1,1,"R",1,1,0,7,15,-0.077,"11","10","sw/sw/sw","6",2,1,"1/0/0",0,"1/0/0",1,1
"8958","22",4,"forced",12,16,"learn",4,4,1,0,1,1.493,0,89,"L",2,1,0,1,1,1,1,"L",2,1,1,4,16,0.493,"12","8","sw/sw/sw","6",7,2,"1/1/1",1,"1/1/1",1,NA
"8959","22",4,"forced",12,17,"learn",8,6,0,0,1.2,1.078,0,83,"R",2,1,0,1,1,1,1,"R",1,1,0,8,17,-0.122,"11","10","sw/sw/sw","6",4,3,"1/0/0",1,"1/0/1",1,1
"8960","22",4,"forced",12,18,"learn",6,7,0,1,0.3,0.202,0,88,"R",1,0,1,1,0,1,1,"R",2,1,0,6,18,-0.098,"1","2","rep/sw/sw","4",8,1,"1/0/0",0,"1/0/0",1,1
"8961","22",4,"forced",12,19,"learn",5,1,0,0,0.7,1.153,0,88,"R",1,0,0,1,1,1,1,"L",1,0,1,5,19,0.453,"12","5","sw/sw/sw","6",6,1,"0/1/0",1,"0/1/1",1,NA
"8962","22",4,"forced",12,20,"learn",8,4,0,0,0.3,0.715,0,84,"R",2,0,1,1,0,1,1,"L",2,0,1,8,20,0.415,"6","2","rep/sw/sw","4",5,2,"0/1/0",1,"0/1/1",1,NA
"8963","22",4,"forced",12,21,"learn",5,5,1,0,0.2,0.564,0,89,"R",1,0,1,1,1,1,1,"R",1,1,1,5,21,0.364,"4","1","sw/sw/sw","6",8,2,"1/1/1",1,"1/1/1",1,NA
"8964","22",4,"forced",12,22,"learn",3,3,1,1,1.1,1.046,0,87,"L",2,1,1,1,1,1,1,"L",2,1,1,3,22,-0.054,"10","9","sw/sw/sw","6",5,2,"1/1/1",1,"1/1/1",1,1
"8965","22",4,"forced",12,23,"learn",7,6,0,0,0.3,0.539,0,85,"R",2,1,0,1,1,1,1,"R",1,1,0,7,23,0.239,"4","2","sw/sw/sw","6",3,3,"1/0/0",0,"1/0/0",1,1
"8966","22",4,"forced",12,24,"learn",3,3,1,1,1,1.03,0,88,"L",2,1,0,1,1,1,1,"L",2,1,1,3,24,0.03,"10","8","sw/sw/sw","6",7,3,"1/1/1",1,"1/1/1",1,1
"8967","22",4,"forced",12,25,"learn",6,7,0,0,0.1,0.689,0,89,"R",1,1,1,1,1,0,1,"R",2,1,0,6,25,0.589,"6","1","sw/rep/sw","6",3,1,"1/0/0",0,"1/0/0",1,NA
"8968","22",4,"forced",12,26,"learn",6,6,1,1,0.8,0.795,0,90,"R",1,0,0,0,0,1,1,"R",1,1,1,6,26,-0.005,"7","6","rep/sw/sw","4",6,0,"1/1/1",1,"1/1/1",1,1
"8969","22",4,"forced",12,27,"learn",2,2,1,1,1,1.056,0,86,"L",1,1,0,1,1,0,1,"L",1,1,1,2,27,0.056,"11","8","sw/rep/sw","6",6,3,"1/1/1",1,"1/1/1",1,1
"8970","22",4,"forced",12,28,"learn",7,7,1,0,0.3,0.763,0,86,"R",2,1,1,1,1,1,1,"R",2,1,1,7,28,0.463,"7","2","sw/sw/sw","6",2,1,"1/1/1",1,"1/1/1",1,NA
"8971","22",4,"forced",12,29,"learn",1,1,1,1,1,1.076,0,89,"L",1,1,1,1,1,1,1,"L",1,1,1,1,29,0.0760000000000001,"11","8","sw/sw/sw","6",7,2,"1/1/1",1,"1/1/1",1,1
"8972","22",4,"forced",12,30,"learn",1,1,1,0,0.1,0.594,0,90,"L",1,0,0,0,0,0,0,"L",1,1,1,1,30,0.494,"5","1","rep/rep/rep","0",1,0,"1/1/1",1,"1/1/1",1,NA
"8973","22",4,"forced",12,31,"learn",8,8,1,0,0.9,1.41,0,85,"R",2,1,1,1,1,1,1,"R",2,1,1,8,31,0.51,"12","7","sw/sw/sw","6",1,1,"1/1/1",1,"1/1/1",1,NA
"8974","22",4,"forced",12,32,"learn",4,4,1,0,0.2,0.566,0,90,"L",2,1,0,1,1,0,1,"L",2,1,1,4,32,0.366,"4","1","sw/rep/sw","6",8,3,"1/1/1",1,"1/1/1",1,NA
"8975","22",4,"forced",12,33,"learn",3,3,1,0,0.7,0.843,0,89,"L",2,0,0,1,0,0,1,"L",2,1,1,3,33,0.143,"8","5","rep/rep/sw","2",4,1,"1/1/1",1,"1/1/1",1,1
"8976","22",4,"forced",12,35,"learn",7,7,1,0,0.8,0.689,0,87,"R",2,0,0,1,0,0,1,"R",2,1,1,7,35,-0.111,"6","6","rep/rep/sw","2",8,1,"1/1/1",1,"1/1/1",1,1
"8977","22",4,"forced",12,36,"learn",3,7,0,1,0.2,0.3,0,90,"L",2,1,0,1,0,0,0,"R",2,0,1,3,36,0.1,"2","1","rep/rep/rep","0",7,3,"0/1/0",1,"0/1/1",1,1
"8978","22",4,"forced",12,37,"learn",4,4,1,0,0.6,1.52,0,91,"L",2,0,0,1,1,0,1,"L",2,1,1,4,37,0.92,"12","5","sw/rep/sw","6",3,1,"1/1/1",1,"1/1/1",1,NA
"8979","22",4,"forced",12,38,"learn",8,8,1,0,0.6,1.057,0,87,"R",2,1,0,1,1,0,1,"R",2,1,1,8,38,0.457,"11","5","sw/rep/sw","6",4,3,"1/1/1",1,"1/1/1",1,NA
"8980","22",4,"forced",12,39,"learn",2,2,1,0,0.3,0.71,0,87,"L",1,1,1,1,1,1,1,"L",1,1,1,2,39,0.41,"6","2","sw/sw/sw","6",8,2,"1/1/1",1,"1/1/1",1,NA
"8981","22",4,"forced",12,40,"learn",6,4,0,0,0.6,0.773,0,91,"R",1,1,0,1,0,1,1,"L",2,0,0,6,40,0.173,"7","5","rep/sw/sw","4",2,3,"0/0/0",1,"0/0/1",1,1
"8982","22",4,"forced",12,41,"learn",8,8,1,0,0.3,1.094,0,88,"R",2,0,1,1,1,0,1,"R",2,1,1,8,41,0.794,"11","2","sw/rep/sw","6",6,1,"1/1/1",1,"1/1/1",1,NA
"8983","22",4,"forced",12,42,"learn",5,5,1,0,0.1,0.628,0,90,"R",1,0,1,1,0,1,1,"R",1,1,1,5,42,0.528,"5","1","rep/sw/sw","4",8,2,"1/1/1",1,"1/1/1",1,NA
"8984","22",4,"forced",12,43,"learn",3,3,1,0,0.2,0.893,0,91,"L",2,1,1,1,1,1,1,"L",2,1,1,3,43,0.693,"9","1","sw/sw/sw","6",5,2,"1/1/1",1,"1/1/1",1,NA
"8985","22",4,"forced",12,44,"learn",6,6,1,1,1,1.048,0,92,"R",1,1,1,1,1,1,1,"R",1,1,1,6,44,0.048,"10","8","sw/sw/sw","6",3,1,"1/1/1",1,"1/1/1",1,1
"8986","22",4,"forced",12,45,"learn",1,3,0,0,1.1,1.344,0,91,"L",1,1,0,1,1,1,1,"L",2,1,0,1,45,0.244,"12","9","sw/sw/sw","6",6,2,"1/0/0",1,"1/0/1",1,1
"8987","22",4,"forced",12,47,"learn",4,3,0,0,0.1,0.83,0,92,"L",2,0,1,1,0,1,1,"L",2,1,1,4,47,0.73,"8","1","rep/sw/sw","4",1,2,"1/1/0",0,"1/1/0",1,NA
"8988","22",4,"forced",12,48,"learn",7,6,0,1,1,1.017,0,88,"R",2,1,0,1,1,1,1,"R",1,1,0,7,48,0.0169999999999999,"10","8","sw/sw/sw","6",4,2,"1/0/0",0,"1/0/0",1,1
"8989","22",4,"forced",12,49,"learn",2,2,1,0,0.4,0.77,0,88,"L",1,1,1,1,1,0,1,"L",1,1,1,2,49,0.37,"7","3","sw/rep/sw","6",7,1,"1/1/1",1,"1/1/1",1,NA
"8990","22",4,"forced",12,50,"learn",7,7,1,0,0.7,1.002,0,89,"R",2,1,1,1,1,1,1,"R",2,1,1,7,50,0.302,"10","5","sw/sw/sw","6",2,1,"1/1/1",1,"1/1/1",1,NA
"8991","22",4,"forced",12,51,"learn",8,6,0,0,0.5,0.341,0,89,"R",2,0,0,1,0,1,1,"R",1,1,0,8,51,-0.159,"2","4","rep/sw/sw","4",7,1,"1/0/0",1,"1/0/1",1,1
"8992","22",4,"forced",12,53,"learn",8,8,1,1,0.9,0.834,0,90,"R",2,0,0,1,0,0,1,"R",2,1,1,8,53,-0.0660000000000001,"8","7","rep/rep/sw","2",7,1,"1/1/1",1,"1/1/1",1,1
"8993","22",4,"forced",12,54,"learn",3,4,0,0,1.2,1.494,0,92,"L",2,1,0,1,1,0,1,"L",2,1,1,3,54,0.294,"12","10","sw/rep/sw","6",8,2,"1/1/0",0,"1/1/0",1,NA
"8994","22",4,"forced",12,55,"learn",5,5,1,1,1,1.027,0,91,"R",1,1,1,1,1,1,1,"R",1,1,1,5,55,0.0269999999999999,"10","8","sw/sw/sw","6",3,2,"1/1/1",1,"1/1/1",1,1
"8995","22",4,"forced",12,56,"learn",2,2,1,0,0.2,0.729,0,89,"L",1,1,0,1,1,0,1,"L",1,1,1,2,56,0.529,"7","1","sw/rep/sw","6",5,2,"1/1/1",1,"1/1/1",1,NA
"8996","22",4,"forced",12,58,"learn",6,7,0,1,1.2,1.085,0,93,"R",1,0,1,1,0,0,0,"R",2,1,0,6,58,-0.115,"11","10","rep/rep/rep","0",8,1,"1/0/0",0,"1/0/0",1,1
"8997","22",4,"forced",12,61,"learn",2,2,1,1,0.8,0.741,0,90,"L",1,1,1,1,1,1,1,"L",1,1,1,2,61,-0.0590000000000001,"7","6","sw/sw/sw","6",7,1,"1/1/1",1,"1/1/1",1,1
"8998","22",4,"forced",12,62,"learn",4,4,1,1,1.2,1.211,0,93,"L",2,0,1,1,0,1,1,"L",2,1,1,4,62,0.0110000000000001,"12","10","rep/sw/sw","4",2,1,"1/1/1",1,"1/1/1",1,1
"8999","22",4,"forced",12,63,"learn",1,6,0,0,1,1.459,0,94,"L",1,0,1,1,1,1,1,"R",1,0,1,1,63,0.459,"12","8","sw/sw/sw","6",4,2,"0/1/0",0,"0/1/0",1,NA
"9000","22",4,"forced",12,64,"learn",8,7,0,1,0.1,0.099,0,92,"R",2,1,1,1,0,1,1,"R",2,1,1,8,64,-0.001,"1","1","rep/sw/sw","4",1,1,"1/1/0",0,"1/1/0",1,1
"9001","22",4,"forced",12,66,"learn",4,3,0,0,0.6,0.812,0,94,"L",2,0,1,1,0,1,1,"L",2,1,1,4,66,0.212,"8","5","rep/sw/sw","4",2,1,"1/1/0",0,"1/1/0",1,1
"9002","22",4,"forced",12,67,"learn",3,3,1,0,0.6,0.721,0,93,"L",2,0,0,1,0,0,0,"L",2,1,1,3,67,0.121,"6","5","rep/rep/rep","0",4,1,"1/1/1",1,"1/1/1",1,1
