"","subject","group","taskType","block","trial","phase","stim","resp","corr","timing","PT_planned","PT_actual","missed_stim_deadline","day","iter","hand","couplet","handSwitch","coupletSwitch","fingerSwitch","handSwitch_actual","coupletSwitch_actual","fingerSwitch_actual","respHand","respCouplet","corrHand","corrCouplet","corrresp","trialNum","rt","PT_actual_bins","PT_planned_bins","combinedType","treeDistance","corrresp_prev","nFeatureSwitch","errorType","corrFinger","errorType2","includeLearn","timing_chill"
"3555","sub22",10,"forced",11,70,"learn",3,1,0,1,0.1,0.189,0,8,81,"L",2,0,1,1,0,0,1,"L",1,1,0,3,70,0.089,"1","1","rep/rep/sw","2",2,2,"1/0/0",1,"1/0/1",1,1
"3556","sub22",10,"forced",11,71,"learn",6,6,1,1,1.1,1.124,0,8,84,"R",1,1,1,1,1,0,1,"R",1,1,1,6,71,0.024,"11","9","sw/rep/sw","6",3,1,"1/1/1",1,"1/1/1",1,1
"3557","sub22",10,"forced",11,72,"learn",3,3,1,1,1,1.032,0,8,82,"L",2,1,1,1,1,1,1,"L",2,1,1,3,72,0.032,"10","8","sw/sw/sw","6",6,1,"1/1/1",1,"1/1/1",1,1
"3558","sub22",10,"forced",11,73,"learn",5,1,0,1,0.6,0.603,0,8,87,"R",1,1,1,1,0,1,1,"L",1,0,1,5,73,0.003,"5","5","rep/sw/sw","4",3,2,"0/1/0",1,"0/1/1",1,1
"3559","sub22",10,"forced",11,74,"learn",4,4,1,0,0.5,0.608,0,8,76,"L",2,1,1,1,0,1,1,"L",2,1,1,4,74,0.108,"5","4","rep/sw/sw","4",5,1,"1/1/1",1,"1/1/1",1,1
"3560","sub22",10,"forced",11,75,"learn",7,7,1,1,0.5,0.549,0,8,84,"R",2,1,0,1,1,0,1,"R",2,1,1,7,75,0.049,"4","4","sw/rep/sw","6",4,2,"1/1/1",1,"1/1/1",1,1
"3561","sub22",10,"forced",11,76,"learn",5,5,1,1,1,1.061,0,8,88,"R",1,0,1,1,0,1,1,"R",1,1,1,5,76,0.0609999999999999,"10","8","rep/sw/sw","4",7,1,"1/1/1",1,"1/1/1",1,1
"3562","sub22",10,"forced",11,77,"learn",8,7,0,1,0.7,0.706,0,8,83,"R",2,0,1,1,0,1,1,"R",2,1,1,8,77,0.00600000000000001,"6","5","rep/sw/sw","4",5,2,"1/1/0",0,"1/1/0",1,1
"3563","sub22",10,"forced",11,78,"learn",2,2,1,1,0.4,0.468,0,8,82,"L",1,1,1,1,1,1,1,"L",1,1,1,2,78,0.068,"3","3","sw/sw/sw","6",8,2,"1/1/1",1,"1/1/1",1,1
"3564","sub22",10,"forced",11,79,"learn",1,1,1,1,0.9,0.931,0,8,76,"L",1,0,0,1,0,0,1,"L",1,1,1,1,79,0.031,"9","7","rep/rep/sw","2",2,1,"1/1/1",1,"1/1/1",1,1
"3565","sub22",10,"forced",11,80,"learn",5,5,1,1,0.9,0.81,0,8,89,"R",1,1,0,1,1,0,1,"R",1,1,1,5,80,-0.09,"7","7","sw/rep/sw","6",1,3,"1/1/1",1,"1/1/1",1,1
"3566","sub22",10,"forced",11,81,"learn",1,2,0,1,0.5,0.522,0,8,77,"L",1,1,0,1,1,0,1,"L",1,1,1,1,81,0.022,"4","4","sw/rep/sw","6",5,3,"1/1/0",0,"1/1/0",1,1
"3567","sub22",10,"forced",11,82,"learn",1,1,1,1,0.8,0.813,0,8,78,"L",1,0,0,0,0,0,1,"L",1,1,1,1,82,0.0129999999999999,"7","6","rep/rep/sw","2",1,0,"1/1/1",1,"1/1/1",1,1
"3568","sub22",10,"forced",11,83,"learn",4,8,0,1,0.1,0.196,0,8,77,"L",2,0,1,1,1,1,1,"R",2,0,1,4,83,0.096,"1","1","sw/sw/sw","6",1,2,"0/1/0",1,"0/1/1",1,1
"3569","sub22",10,"forced",11,84,"learn",4,7,0,1,1.2,1.138,0,8,78,"L",2,0,0,0,0,0,1,"R",2,0,1,4,84,-0.0620000000000001,"11","10","rep/rep/sw","2",4,0,"0/1/0",0,"0/1/0",1,1
"3570","sub22",10,"forced",11,85,"learn",7,8,0,0,0.6,0.722,0,8,85,"R",2,1,0,1,0,0,1,"R",2,1,1,7,85,0.122,"6","5","rep/rep/sw","2",4,2,"1/1/0",0,"1/1/0",1,1
"3571","sub22",10,"forced",11,86,"learn",3,2,0,0,0.6,0.821,0,8,83,"L",2,1,0,1,1,1,1,"L",1,1,0,3,86,0.221,"7","5","sw/sw/sw","6",7,3,"1/0/0",0,"1/0/0",1,1
"3572","sub22",10,"forced",11,87,"learn",7,7,1,1,0.6,0.534,0,8,86,"R",2,1,0,1,1,1,1,"R",2,1,1,7,87,-0.0659999999999999,"4","5","sw/sw/sw","6",3,3,"1/1/1",1,"1/1/1",1,1
"3573","sub22",10,"forced",11,88,"learn",1,2,0,1,0.1,0.097,0,8,79,"L",1,1,1,1,1,1,1,"L",1,1,1,1,88,-0.003,"1","1","sw/sw/sw","6",7,2,"1/1/0",0,"1/1/0",1,1
"3574","sub22",10,"forced",11,89,"learn",3,3,1,1,1.2,1.108,0,8,84,"L",2,0,1,1,0,1,1,"L",2,1,1,3,89,-0.0919999999999999,"11","10","rep/sw/sw","4",1,1,"1/1/1",1,"1/1/1",1,1
"3575","sub22",10,"forced",11,90,"learn",4,1,0,1,0.1,0.123,0,8,79,"L",2,0,0,1,0,1,1,"L",1,1,0,4,90,0.023,"1","1","rep/sw/sw","4",3,1,"1/0/0",0,"1/0/0",1,1
"3576","sub22",10,"forced",11,91,"learn",5,5,1,1,0.9,0.873,0,8,90,"R",1,1,1,1,1,0,1,"R",1,1,1,5,91,-0.027,"8","7","sw/rep/sw","6",4,1,"1/1/1",1,"1/1/1",1,1
"3577","sub22",10,"forced",11,92,"learn",7,2,0,1,0.4,0.414,0,8,87,"R",2,0,1,1,1,0,1,"L",1,0,0,7,92,0.014,"2","3","sw/rep/sw","6",5,1,"0/0/0",0,"0/0/0",1,1
"3578","sub22",10,"forced",11,93,"learn",7,2,0,1,0.2,0.19,0,8,88,"R",2,0,0,0,0,0,0,"L",1,0,0,7,93,-0.01,"1","1","rep/rep/rep","0",7,0,"0/0/0",0,"0/0/0",1,1
"3579","sub22",10,"forced",11,94,"learn",6,6,1,1,0.6,0.601,0,8,85,"R",1,0,1,1,1,0,1,"R",1,1,1,6,94,0.001,"5","5","sw/rep/sw","6",7,2,"1/1/1",1,"1/1/1",1,1
"3580","sub22",10,"forced",11,95,"learn",8,8,1,0,0.6,0.779,0,8,84,"R",2,0,1,1,0,1,1,"R",2,1,1,8,95,0.179,"7","5","rep/sw/sw","4",6,1,"1/1/1",1,"1/1/1",1,1
"3581","sub22",10,"forced",11,96,"learn",2,2,1,1,0.6,0.653,0,8,83,"L",1,1,1,1,1,1,1,"L",1,1,1,2,96,0.053,"5","5","sw/sw/sw","6",8,2,"1/1/1",1,"1/1/1",1,1
"3582","sub22",10,"forced",12,1,"learn",3,2,0,1,0.9,0.966,0,8,85,"L",2,NA,NA,NA,NA,NA,NA,"L",1,1,0,3,1,0.0659999999999999,"9","7",NA,NA,2,NA,"1/0/0",0,"1/0/0",1,1
"3583","sub22",10,"forced",12,2,"learn",8,7,0,1,0.4,0.499,0,8,85,"R",2,1,0,1,1,1,1,"R",2,1,1,8,2,0.099,"3","3","sw/sw/sw","6",3,2,"1/1/0",0,"1/1/0",1,1
"3584","sub22",10,"forced",12,3,"learn",8,8,1,0,0.7,0.805,0,8,86,"R",2,0,0,0,0,0,1,"R",2,1,1,8,3,0.105,"7","5","rep/rep/sw","2",8,0,"1/1/1",1,"1/1/1",1,1
"3585","sub22",10,"forced",12,4,"learn",7,6,0,0,0.3,0.671,0,8,89,"R",2,0,0,1,0,1,1,"R",1,1,0,7,4,0.371,"6","2","rep/sw/sw","4",8,1,"1/0/0",0,"1/0/0",1,NA
"3586","sub22",10,"forced",12,5,"learn",1,1,1,1,0.8,0.804,0,8,80,"L",1,1,1,1,1,0,1,"L",1,1,1,1,5,0.004,"7","6","sw/rep/sw","6",7,2,"1/1/1",1,"1/1/1",1,1
"3587","sub22",10,"forced",12,6,"learn",8,8,1,1,0.8,0.723,0,8,87,"R",2,1,1,1,1,1,1,"R",2,1,1,8,6,-0.0770000000000001,"6","6","sw/sw/sw","6",1,1,"1/1/1",1,"1/1/1",1,1
"3588","sub22",10,"forced",12,7,"learn",4,2,0,1,0.2,0.167,0,8,80,"L",2,1,0,1,1,1,1,"L",1,1,0,4,7,-0.033,"1","1","sw/sw/sw","6",8,3,"1/0/0",1,"1/0/1",1,1
"3589","sub22",10,"forced",12,8,"learn",6,2,0,1,0.5,0.466,0,8,86,"R",1,1,1,1,0,0,0,"L",1,0,1,6,8,-0.034,"3","4","rep/rep/rep","0",4,2,"0/1/0",1,"0/1/1",1,1
"3590","sub22",10,"forced",12,10,"learn",8,7,0,0,0.3,0.409,0,8,89,"R",2,0,0,0,0,1,1,"R",2,1,1,8,10,0.109,"2","2","rep/sw/sw","4",6,1,"1/1/0",0,"1/1/0",1,1
"3591","sub22",10,"forced",12,11,"learn",5,8,0,1,0.1,0.165,0,8,91,"R",1,0,1,1,0,0,1,"R",2,1,0,5,11,0.065,"1","1","rep/rep/sw","2",8,2,"1/0/0",0,"1/0/0",1,1
"3592","sub22",10,"forced",12,12,"learn",1,5,0,1,0.2,0.286,0,8,81,"L",1,1,0,1,0,1,1,"R",1,0,1,1,12,0.086,"2","1","rep/sw/sw","4",5,3,"0/1/0",1,"0/1/1",1,1
"3593","sub22",10,"forced",12,13,"learn",2,1,0,1,0.2,0.21,0,8,84,"L",1,0,0,1,1,0,1,"L",1,1,1,2,13,0.00999999999999998,"1","1","sw/rep/sw","6",1,1,"1/1/0",0,"1/1/0",1,1
"3594","sub22",10,"forced",12,14,"learn",1,1,1,1,1,0.969,0,8,82,"L",1,0,0,1,0,0,0,"L",1,1,1,1,14,-0.031,"9","8","rep/rep/rep","0",2,1,"1/1/1",1,"1/1/1",1,1
"3595","sub22",10,"forced",12,15,"learn",8,8,1,1,1,0.955,0,8,90,"R",2,1,1,1,1,1,1,"R",2,1,1,8,15,-0.045,"9","8","sw/sw/sw","6",1,1,"1/1/1",1,"1/1/1",1,1
"3596","sub22",10,"forced",12,16,"learn",6,6,1,1,0.9,0.908,0,8,87,"R",1,0,1,1,0,1,1,"R",1,1,1,6,16,0.00800000000000001,"9","7","rep/sw/sw","4",8,1,"1/1/1",1,"1/1/1",1,1
"3597","sub22",10,"forced",12,17,"learn",5,8,0,1,0.7,0.617,0,8,92,"R",1,0,0,1,0,1,1,"R",2,1,0,5,17,-0.083,"5","5","rep/sw/sw","4",6,1,"1/0/0",0,"1/0/0",1,1
"3598","sub22",10,"forced",12,18,"learn",4,4,1,1,0.9,0.902,0,8,81,"L",2,1,1,1,1,0,1,"L",2,1,1,4,18,0.002,"8","7","sw/rep/sw","6",5,1,"1/1/1",1,"1/1/1",1,1
"3599","sub22",10,"forced",12,19,"learn",4,4,1,1,0.7,0.647,0,8,82,"L",2,0,0,0,0,0,0,"L",2,1,1,4,19,-0.0529999999999999,"5","5","rep/rep/rep","0",4,0,"1/1/1",1,"1/1/1",1,1
"3600","sub22",10,"forced",12,20,"learn",1,3,0,1,0.9,0.942,0,8,83,"L",1,0,1,1,0,0,1,"L",2,1,0,1,20,0.0419999999999999,"9","7","rep/rep/sw","2",4,2,"1/0/0",1,"1/0/1",1,1
"3601","sub22",10,"forced",12,21,"learn",3,6,0,1,0.6,0.613,0,8,86,"L",2,0,1,1,1,1,1,"R",1,0,0,3,21,0.013,"5","5","sw/sw/sw","6",1,1,"0/0/0",0,"0/0/0",1,1
"3602","sub22",10,"forced",12,22,"learn",2,2,1,1,0.9,0.828,0,8,85,"L",1,0,1,1,1,0,1,"L",1,1,1,2,22,-0.0720000000000001,"7","7","sw/rep/sw","6",3,2,"1/1/1",1,"1/1/1",1,1
"3603","sub22",10,"forced",12,23,"learn",5,5,1,1,1,0.965,0,8,93,"R",1,1,0,1,1,0,1,"R",1,1,1,5,23,-0.035,"9","8","sw/rep/sw","6",2,2,"1/1/1",1,"1/1/1",1,1
"3604","sub22",10,"forced",12,24,"learn",1,1,1,1,0.4,0.457,0,8,84,"L",1,1,0,1,1,0,1,"L",1,1,1,1,24,0.057,"3","3","sw/rep/sw","6",5,3,"1/1/1",1,"1/1/1",1,1
"3605","sub22",10,"forced",12,25,"learn",5,5,1,1,0.8,0.73,0,8,94,"R",1,1,0,1,1,0,1,"R",1,1,1,5,25,-0.0700000000000001,"6","6","sw/rep/sw","6",1,3,"1/1/1",1,"1/1/1",1,1
"3606","sub22",10,"forced",12,26,"learn",1,1,1,1,0.9,0.911,0,8,85,"L",1,1,0,1,1,0,1,"L",1,1,1,1,26,0.011,"9","7","sw/rep/sw","6",5,3,"1/1/1",1,"1/1/1",1,1
"3607","sub22",10,"forced",12,27,"learn",1,1,1,1,0.7,0.728,0,8,86,"L",1,0,0,0,0,0,0,"L",1,1,1,1,27,0.028,"6","5","rep/rep/rep","0",1,0,"1/1/1",1,"1/1/1",1,1
"3608","sub22",10,"forced",12,28,"learn",4,4,1,1,1.1,1.098,0,8,83,"L",2,0,1,1,0,1,1,"L",2,1,1,4,28,-0.002,"11","9","rep/sw/sw","4",1,2,"1/1/1",1,"1/1/1",1,1
"3609","sub22",10,"forced",12,29,"learn",3,3,1,1,0.7,0.714,0,8,87,"L",2,0,0,1,0,0,1,"L",2,1,1,3,29,0.014,"6","5","rep/rep/sw","2",4,1,"1/1/1",1,"1/1/1",1,1
"3610","sub22",10,"forced",12,30,"learn",3,3,1,1,0.7,0.762,0,8,88,"L",2,0,0,0,0,0,0,"L",2,1,1,3,30,0.0620000000000001,"7","5","rep/rep/rep","0",3,0,"1/1/1",1,"1/1/1",1,1
"3611","sub22",10,"forced",12,31,"learn",1,1,1,1,1,1.02,0,8,87,"L",1,0,1,1,0,1,1,"L",1,1,1,1,31,0.02,"10","8","rep/sw/sw","4",3,1,"1/1/1",1,"1/1/1",1,1
"3612","sub22",10,"forced",12,32,"learn",6,6,1,1,1,1.066,0,8,88,"R",1,1,0,1,1,0,1,"R",1,1,1,6,32,0.0660000000000001,"10","8","sw/rep/sw","6",1,2,"1/1/1",1,"1/1/1",1,1
"3613","sub22",10,"forced",12,33,"learn",8,8,1,1,1.1,1.124,0,8,91,"R",2,0,1,1,0,1,1,"R",2,1,1,8,33,0.024,"11","9","rep/sw/sw","4",6,1,"1/1/1",1,"1/1/1",1,1
"3614","sub22",10,"forced",12,34,"learn",2,1,0,1,0.2,0.216,0,8,86,"L",1,1,1,1,1,1,1,"L",1,1,1,2,34,0.016,"1","1","sw/sw/sw","6",8,2,"1/1/0",0,"1/1/0",1,1
"3615","sub22",10,"forced",12,35,"learn",7,7,1,0,0.6,0.802,0,8,90,"R",2,1,1,1,1,1,1,"R",2,1,1,7,35,0.202,"7","5","sw/sw/sw","6",2,1,"1/1/1",1,"1/1/1",1,1
"3616","sub22",10,"forced",12,36,"learn",6,6,1,1,1.1,1.098,0,8,89,"R",1,0,1,1,0,1,1,"R",1,1,1,6,36,-0.002,"11","9","rep/sw/sw","4",7,2,"1/1/1",1,"1/1/1",1,1
"3617","sub22",10,"forced",12,37,"learn",7,7,1,1,0.9,0.919,0,8,91,"R",2,0,1,1,0,1,1,"R",2,1,1,7,37,0.019,"9","7","rep/sw/sw","4",6,2,"1/1/1",1,"1/1/1",1,1
"3618","sub22",10,"forced",12,38,"learn",8,8,1,1,0.9,0.902,0,8,92,"R",2,0,0,1,0,0,1,"R",2,1,1,8,38,0.002,"8","7","rep/rep/sw","2",7,1,"1/1/1",1,"1/1/1",1,1
"3619","sub22",10,"forced",12,39,"learn",8,8,1,1,0.8,0.856,0,8,93,"R",2,0,0,0,0,0,0,"R",2,1,1,8,39,0.0559999999999999,"8","6","rep/rep/rep","0",8,0,"1/1/1",1,"1/1/1",1,1
"3620","sub22",10,"forced",12,40,"learn",3,3,1,1,0.7,0.733,0,8,89,"L",2,1,0,1,1,0,1,"L",2,1,1,3,40,0.033,"6","5","sw/rep/sw","6",8,2,"1/1/1",1,"1/1/1",1,1
"3621","sub22",10,"forced",12,41,"learn",4,4,1,1,0.9,0.956,0,8,84,"L",2,0,0,1,0,0,1,"L",2,1,1,4,41,0.0559999999999999,"9","7","rep/rep/sw","2",3,1,"1/1/1",1,"1/1/1",1,1
"3622","sub22",10,"forced",12,42,"learn",1,2,0,0,0.3,0.554,0,8,88,"L",1,0,1,1,0,1,1,"L",1,1,1,1,42,0.254,"4","2","rep/sw/sw","4",4,2,"1/1/0",0,"1/1/0",1,NA
"3623","sub22",10,"forced",12,43,"learn",4,5,0,0,1,1.141,0,8,85,"L",2,0,1,1,1,0,1,"R",1,0,0,4,43,0.141,"11","8","sw/rep/sw","6",1,2,"0/0/0",0,"0/0/0",1,1
"3624","sub22",10,"forced",12,44,"learn",4,4,1,1,0.6,0.517,0,8,86,"L",2,0,0,0,1,1,1,"L",2,1,1,4,44,-0.083,"3","5","sw/sw/sw","6",4,0,"1/1/1",1,"1/1/1",1,1
"3625","sub22",10,"forced",12,45,"learn",3,3,1,1,1,0.994,0,8,90,"L",2,0,0,1,0,0,1,"L",2,1,1,3,45,-0.00600000000000001,"10","8","rep/rep/sw","2",4,1,"1/1/1",1,"1/1/1",1,1
"3626","sub22",10,"forced",12,46,"learn",3,4,0,1,0.5,0.471,0,8,91,"L",2,0,0,0,0,0,1,"L",2,1,1,3,46,-0.029,"3","4","rep/rep/sw","2",3,0,"1/1/0",0,"1/1/0",1,1
"3627","sub22",10,"forced",12,47,"learn",6,6,1,1,1.2,1.185,0,8,90,"R",1,1,1,1,1,1,1,"R",1,1,1,6,47,-0.0149999999999999,"12","10","sw/sw/sw","6",3,1,"1/1/1",1,"1/1/1",1,1
"3628","sub22",10,"forced",12,48,"learn",4,4,1,1,1,0.957,0,8,87,"L",2,1,1,1,1,1,1,"L",2,1,1,4,48,-0.043,"9","8","sw/sw/sw","6",6,2,"1/1/1",1,"1/1/1",1,1
"3629","sub22",10,"forced",12,49,"learn",3,1,0,1,0.3,0.384,0,8,92,"L",2,0,0,1,0,1,1,"L",1,1,0,3,49,0.084,"2","2","rep/sw/sw","4",4,1,"1/0/0",1,"1/0/1",1,1
"3630","sub22",10,"forced",12,50,"learn",4,3,0,0,0.2,0.322,0,8,88,"L",2,0,0,1,0,1,1,"L",2,1,1,4,50,0.122,"2","1","rep/sw/sw","4",3,1,"1/1/0",0,"1/1/0",1,1
"3631","sub22",10,"forced",12,51,"learn",3,3,1,1,1.2,1.216,0,8,93,"L",2,0,0,1,0,0,0,"L",2,1,1,3,51,0.016,"12","10","rep/rep/rep","0",4,1,"1/1/1",1,"1/1/1",1,1
"3632","sub22",10,"forced",12,52,"learn",1,1,1,1,1.1,1.131,0,8,89,"L",1,0,1,1,0,1,1,"L",1,1,1,1,52,0.0309999999999999,"11","9","rep/sw/sw","4",3,1,"1/1/1",1,"1/1/1",1,1
"3633","sub22",10,"forced",12,53,"learn",1,1,1,1,0.9,0.931,0,8,90,"L",1,0,0,0,0,0,0,"L",1,1,1,1,53,0.031,"9","7","rep/rep/rep","0",1,0,"1/1/1",1,"1/1/1",1,1
"3634","sub22",10,"forced",12,54,"learn",4,4,1,1,0.8,0.878,0,8,89,"L",2,0,1,1,0,1,1,"L",2,1,1,4,54,0.078,"8","6","rep/sw/sw","4",1,2,"1/1/1",1,"1/1/1",1,1
"3635","sub22",10,"forced",12,55,"learn",2,2,1,1,0.6,0.688,0,8,87,"L",1,0,1,1,0,1,1,"L",1,1,1,2,55,0.088,"6","5","rep/sw/sw","4",4,1,"1/1/1",1,"1/1/1",1,1
"3636","sub22",10,"forced",12,56,"learn",2,2,1,0,1.1,1.252,0,8,88,"L",1,0,0,0,0,0,0,"L",1,1,1,2,56,0.152,"12","9","rep/rep/rep","0",2,0,"1/1/1",1,"1/1/1",1,1
"3637","sub22",10,"forced",12,57,"learn",4,1,0,1,0.2,0.171,0,8,90,"L",2,0,1,1,0,0,1,"L",1,1,0,4,57,-0.029,"1","1","rep/rep/sw","2",2,1,"1/0/0",0,"1/0/0",1,1
"3638","sub22",10,"forced",12,58,"learn",4,3,0,1,0.9,0.977,0,8,91,"L",2,0,0,0,0,1,1,"L",2,1,1,4,58,0.077,"9","7","rep/sw/sw","4",4,0,"1/1/0",0,"1/1/0",1,1
"3639","sub22",10,"forced",12,59,"learn",8,3,0,1,0.2,0.231,0,8,94,"R",2,1,0,1,0,0,0,"L",2,0,1,8,59,0.031,"2","1","rep/rep/rep","0",4,3,"0/1/0",0,"0/1/0",1,1
"3640","sub22",10,"forced",12,60,"learn",4,4,1,1,0.6,0.566,0,8,92,"L",2,1,0,1,0,0,1,"L",2,1,1,4,60,-0.034,"4","5","rep/rep/sw","2",8,3,"1/1/1",1,"1/1/1",1,1
"3641","sub22",10,"forced",12,61,"learn",8,8,1,1,1.2,1.21,0,8,95,"R",2,1,0,1,1,0,1,"R",2,1,1,8,61,0.01,"12","10","sw/rep/sw","6",4,3,"1/1/1",1,"1/1/1",1,1
"3642","sub22",10,"forced",12,62,"learn",1,1,1,1,1,0.937,0,8,91,"L",1,1,1,1,1,1,1,"L",1,1,1,1,62,-0.0629999999999999,"9","8","sw/sw/sw","6",8,1,"1/1/1",1,"1/1/1",1,1
"3643","sub22",10,"forced",12,63,"learn",2,2,1,1,0.9,0.849,0,8,89,"L",1,0,0,1,0,0,1,"L",1,1,1,2,63,-0.051,"8","7","rep/rep/sw","2",1,1,"1/1/1",1,"1/1/1",1,1
"3644","sub22",10,"forced",12,64,"learn",2,2,1,1,0.3,0.26,0,8,90,"L",1,0,0,0,0,0,0,"L",1,1,1,2,64,-0.04,"2","2","rep/rep/rep","0",2,0,"1/1/1",1,"1/1/1",1,1
"3645","sub22",10,"forced",12,65,"learn",3,3,1,1,0.6,0.575,0,8,94,"L",2,0,1,1,0,1,1,"L",2,1,1,3,65,-0.025,"4","5","rep/sw/sw","4",2,2,"1/1/1",1,"1/1/1",1,1
"3646","sub22",10,"forced",12,66,"learn",1,1,1,1,0.8,0.721,0,8,92,"L",1,0,1,1,0,1,1,"L",1,1,1,1,66,-0.0790000000000001,"6","6","rep/sw/sw","4",3,1,"1/1/1",1,"1/1/1",1,1
"3647","sub22",10,"forced",12,67,"learn",7,8,0,1,0.7,0.614,0,8,92,"R",2,1,1,1,1,1,1,"R",2,1,1,7,67,-0.086,"5","5","sw/sw/sw","6",1,2,"1/1/0",0,"1/1/0",1,1
"3648","sub22",10,"forced",12,68,"learn",8,7,0,1,0.5,0.539,0,8,96,"R",2,0,0,1,0,0,1,"R",2,1,1,8,68,0.039,"4","4","rep/rep/sw","2",7,1,"1/1/0",0,"1/1/0",1,1
"3649","sub22",10,"forced",12,69,"learn",5,6,0,1,0.4,0.456,0,8,95,"R",1,0,1,1,0,1,1,"R",1,1,1,5,69,0.056,"3","3","rep/sw/sw","4",8,2,"1/1/0",0,"1/1/0",1,1
"3650","sub22",10,"forced",12,70,"learn",2,2,1,1,0.8,0.794,0,8,91,"L",1,1,0,1,1,0,1,"L",1,1,1,2,70,-0.00600000000000001,"7","6","sw/rep/sw","6",5,2,"1/1/1",1,"1/1/1",1,1
"3651","sub22",10,"forced",12,71,"learn",6,7,0,0,0.4,0.507,0,8,91,"R",1,1,0,1,1,1,1,"R",2,1,0,6,71,0.107,"3","3","sw/sw/sw","6",2,3,"1/0/0",0,"1/0/0",1,1
"3652","sub22",10,"forced",12,72,"learn",6,8,0,1,0.6,0.648,0,8,92,"R",1,0,0,0,0,0,1,"R",2,1,0,6,72,0.048,"5","5","rep/rep/sw","2",6,0,"1/0/0",1,"1/0/1",1,1
"3653","sub22",10,"forced",12,73,"learn",5,5,1,1,1.1,1.043,0,8,96,"R",1,0,0,1,0,1,1,"R",1,1,1,5,73,-0.0570000000000002,"10","9","rep/sw/sw","4",6,1,"1/1/1",1,"1/1/1",1,1
"3654","sub22",10,"forced",12,74,"learn",2,2,1,1,0.6,0.563,0,8,92,"L",1,1,0,1,1,0,1,"L",1,1,1,2,74,-0.037,"4","5","sw/rep/sw","6",5,2,"1/1/1",1,"1/1/1",1,1
"3655","sub22",10,"forced",12,75,"learn",8,8,1,0,0.7,0.81,0,8,97,"R",2,1,1,1,1,1,1,"R",2,1,1,8,75,0.11,"7","5","sw/sw/sw","6",2,2,"1/1/1",1,"1/1/1",1,1
"3656","sub22",10,"forced",12,76,"learn",2,2,1,0,0.3,0.405,0,8,93,"L",1,1,1,1,1,1,1,"L",1,1,1,2,76,0.105,"2","2","sw/sw/sw","6",8,2,"1/1/1",1,"1/1/1",1,1
"3657","sub22",10,"forced",12,77,"learn",7,2,0,1,0.1,0.141,0,8,93,"R",2,1,1,1,0,0,0,"L",1,0,0,7,77,0.041,"1","1","rep/rep/rep","0",2,1,"0/0/0",0,"0/0/0",1,1
"3658","sub22",10,"forced",12,78,"learn",1,1,1,1,0.6,0.605,0,8,93,"L",1,1,1,1,0,0,1,"L",1,1,1,1,78,0.005,"5","5","rep/rep/sw","2",7,2,"1/1/1",1,"1/1/1",1,1
"3659","sub22",10,"forced",12,79,"learn",7,7,1,1,1.2,1.151,0,8,94,"R",2,1,1,1,1,1,1,"R",2,1,1,7,79,-0.0489999999999999,"11","10","sw/sw/sw","6",1,2,"1/1/1",1,"1/1/1",1,1
"3660","sub22",10,"forced",12,80,"learn",4,2,0,1,0.1,0.073,0,8,93,"L",2,1,0,1,1,1,1,"L",1,1,0,4,80,-0.027,"1","1","sw/sw/sw","6",7,2,"1/0/0",1,"1/0/1",1,1
"3661","sub22",10,"forced",12,81,"learn",1,1,1,1,1.1,1.093,0,8,94,"L",1,0,1,1,0,0,1,"L",1,1,1,1,81,-0.00700000000000012,"11","9","rep/rep/sw","2",4,2,"1/1/1",1,"1/1/1",1,1
"3662","sub22",10,"forced",12,82,"learn",1,6,0,0,0.2,0.361,0,8,95,"L",1,0,0,0,1,0,1,"R",1,0,1,1,82,0.161,"2","1","sw/rep/sw","6",1,0,"0/1/0",0,"0/1/0",1,1
"3663","sub22",10,"forced",12,83,"learn",6,6,1,1,1.2,1.094,0,8,93,"R",1,1,0,1,0,0,0,"R",1,1,1,6,83,-0.106,"11","10","rep/rep/rep","0",1,2,"1/1/1",1,"1/1/1",1,1
"3664","sub22",10,"forced",12,84,"learn",3,1,0,1,0.1,0.152,0,8,95,"L",2,1,1,1,1,0,1,"L",1,1,0,3,84,0.052,"1","1","sw/rep/sw","6",6,1,"1/0/0",1,"1/0/1",1,1
"3665","sub22",10,"forced",12,85,"learn",2,2,1,1,1,0.945,0,8,94,"L",1,0,1,1,0,0,1,"L",1,1,1,2,85,-0.055,"9","8","rep/rep/sw","2",3,2,"1/1/1",1,"1/1/1",1,1
"3666","sub22",10,"forced",12,86,"learn",6,6,1,1,1.2,1.201,0,8,94,"R",1,1,0,1,1,0,1,"R",1,1,1,6,86,0.00100000000000011,"12","10","sw/rep/sw","6",2,3,"1/1/1",1,"1/1/1",1,1
"3667","sub22",10,"forced",12,87,"learn",7,2,0,1,0.2,0.228,0,8,95,"R",2,0,1,1,1,0,1,"L",1,0,0,7,87,0.028,"2","1","sw/rep/sw","6",6,2,"0/0/0",0,"0/0/0",1,1
"3668","sub22",10,"forced",12,88,"learn",7,7,1,1,1.2,1.146,0,8,96,"R",2,0,0,0,1,1,1,"R",2,1,1,7,88,-0.054,"11","10","sw/sw/sw","6",7,0,"1/1/1",1,"1/1/1",1,1
"3669","sub22",10,"forced",12,89,"learn",2,1,0,0,0.3,0.447,0,8,95,"L",1,1,1,1,1,1,1,"L",1,1,1,2,89,0.147,"3","2","sw/sw/sw","6",7,1,"1/1/0",0,"1/1/0",1,1
