"","subject","group","taskType","block","trial","phase","stim","resp","corr","timing","PT_planned","PT_actual","missed_stim_deadline","day","iter","hand","couplet","handSwitch","coupletSwitch","fingerSwitch","handSwitch_actual","coupletSwitch_actual","fingerSwitch_actual","respHand","respCouplet","corrHand","corrCouplet","corrresp","trialNum","rt","PT_actual_bins","PT_planned_bins","combinedType","treeDistance","corrresp_prev","nFeatureSwitch","errorType","corrFinger","errorType2"
"118","sub17",5,"forced",6,23,"learn",3,3,1,1,0.9,0.926,0,8,17,"L",2,0,1,1,0,1,1,"L",2,1,1,3,23,0.026,"9","7","rep/sw/sw","4",1,1,"1/1/1",1,"1/1/1"
"119","sub17",5,"forced",6,24,"learn",4,2,0,1,0.3,0.239,0,8,17,"L",2,0,0,1,0,1,1,"L",1,1,0,4,24,-0.061,"2","2","rep/sw/sw","4",3,1,"1/0/0",1,"1/0/1"
"120","sub17",5,"forced",6,25,"learn",3,3,1,1,1.1,1.004,0,8,18,"L",2,0,0,1,0,1,1,"L",2,1,1,3,25,-0.0960000000000001,"10","9","rep/sw/sw","4",4,1,"1/1/1",1,"1/1/1"
"121","sub17",5,"forced",6,26,"learn",6,5,0,1,0.7,0.715,0,8,12,"R",1,1,1,1,1,1,1,"R",1,1,1,6,26,0.015,"6","5","sw/sw/sw","6",3,1,"1/1/0",0,"1/1/0"
"122","sub17",5,"forced",6,27,"learn",7,7,1,1,0.9,0.817,0,8,16,"R",2,0,1,1,0,1,1,"R",2,1,1,7,27,-0.0830000000000001,"7","7","rep/sw/sw","4",6,2,"1/1/1",1,"1/1/1"
"123","sub17",5,"forced",6,28,"learn",7,7,1,1,0.6,0.632,0,8,17,"R",2,0,0,0,0,0,0,"R",2,1,1,7,28,0.032,"5","5","rep/rep/rep","0",7,0,"1/1/1",1,"1/1/1"
"124","sub17",5,"forced",6,29,"learn",3,3,1,1,1.1,1.129,0,8,19,"L",2,1,0,1,1,0,1,"L",2,1,1,3,29,0.0289999999999999,"11","9","sw/rep/sw","6",7,3,"1/1/1",1,"1/1/1"
"125","sub17",5,"forced",6,30,"learn",8,8,1,1,0.5,0.571,0,8,12,"R",2,1,0,1,1,0,1,"R",2,1,1,8,30,0.071,"4","4","sw/rep/sw","6",3,2,"1/1/1",1,"1/1/1"
"126","sub17",5,"forced",6,31,"learn",3,7,0,0,0.1,0.571,0,8,20,"L",2,1,0,1,0,0,1,"R",2,0,1,3,31,0.471,"4","1","rep/rep/sw","2",8,2,"0/1/0",1,"0/1/1"
"127","sub17",5,"forced",6,32,"learn",2,2,1,1,0.9,0.859,0,8,19,"L",1,0,1,1,1,1,1,"L",1,1,1,2,32,-0.041,"8","7","sw/sw/sw","6",3,2,"1/1/1",1,"1/1/1"
"128","sub17",5,"forced",6,33,"learn",7,7,1,1,0.6,0.542,0,8,18,"R",2,1,1,1,1,1,1,"R",2,1,1,7,33,-0.0579999999999999,"4","5","sw/sw/sw","6",2,1,"1/1/1",1,"1/1/1"
"129","sub17",5,"forced",6,34,"learn",3,3,1,0,0.9,0.784,0,8,21,"L",2,1,0,1,1,0,1,"L",2,1,1,3,34,-0.116,"7","7","sw/rep/sw","6",7,3,"1/1/1",1,"1/1/1"
"130","sub17",5,"forced",6,35,"learn",8,4,0,1,0.6,0.62,0,8,13,"R",2,1,0,1,0,0,1,"L",2,0,1,8,35,0.02,"5","5","rep/rep/sw","2",3,2,"0/1/0",1,"0/1/1"
"131","sub17",5,"forced",6,36,"learn",2,2,1,1,0.6,0.551,0,8,20,"L",1,1,1,1,0,1,1,"L",1,1,1,2,36,-0.0489999999999999,"4","5","rep/sw/sw","4",8,2,"1/1/1",1,"1/1/1"
"132","sub17",5,"forced",6,37,"learn",6,6,1,0,1.2,1.046,0,8,13,"R",1,1,0,1,1,0,1,"R",1,1,1,6,37,-0.154,"10","10","sw/rep/sw","6",2,3,"1/1/1",1,"1/1/1"
"133","sub17",5,"forced",6,38,"learn",2,2,1,1,1,0.909,0,8,21,"L",1,1,0,1,1,0,1,"L",1,1,1,2,38,-0.091,"9","8","sw/rep/sw","6",6,3,"1/1/1",1,"1/1/1"
"134","sub17",5,"forced",6,39,"learn",4,8,0,0,1,1.155,0,8,18,"L",2,0,1,1,1,1,1,"R",2,0,1,4,39,0.155,"11","8","sw/sw/sw","6",2,1,"0/1/0",1,"0/1/1"
"135","sub17",5,"forced",6,40,"learn",7,7,1,1,1.2,1.141,0,8,19,"R",2,1,0,1,0,0,1,"R",2,1,1,7,40,-0.0589999999999999,"11","10","rep/rep/sw","2",4,2,"1/1/1",1,"1/1/1"
"136","sub17",5,"forced",6,41,"learn",6,6,1,0,1.2,1.075,0,8,14,"R",1,0,1,1,0,1,1,"R",1,1,1,6,41,-0.125,"10","10","rep/sw/sw","4",7,2,"1/1/1",1,"1/1/1"
"137","sub17",5,"forced",6,42,"learn",5,5,1,1,1.1,1.026,0,8,19,"R",1,0,0,1,0,0,1,"R",1,1,1,5,42,-0.0740000000000001,"10","9","rep/rep/sw","2",6,1,"1/1/1",1,"1/1/1"
"138","sub17",5,"forced",6,43,"learn",6,7,0,1,0.2,0.143,0,8,15,"R",1,0,0,1,0,1,1,"R",2,1,0,6,43,-0.057,"1","1","rep/sw/sw","4",5,1,"1/0/0",0,"1/0/0"
"139","sub17",5,"forced",6,44,"learn",6,5,0,1,0.2,0.198,0,8,16,"R",1,0,0,0,0,1,1,"R",1,1,1,6,44,-0.002,"1","1","rep/sw/sw","4",6,0,"1/1/0",0,"1/1/0"
"140","sub17",5,"forced",6,45,"learn",4,4,1,0,0.4,0.597,0,8,19,"L",2,1,1,1,1,1,1,"L",2,1,1,4,45,0.197,"5","3","sw/sw/sw","6",6,2,"1/1/1",1,"1/1/1"
"141","sub17",5,"forced",6,46,"learn",5,5,1,1,0.6,0.565,0,8,20,"R",1,1,1,1,1,1,1,"R",1,1,1,5,46,-0.035,"4","5","sw/sw/sw","6",4,1,"1/1/1",1,"1/1/1"
"142","sub17",5,"forced",6,47,"learn",1,1,1,1,0.9,0.852,0,8,14,"L",1,1,0,1,1,0,1,"L",1,1,1,1,47,-0.048,"8","7","sw/rep/sw","6",5,3,"1/1/1",1,"1/1/1"
"143","sub17",5,"forced",6,48,"learn",7,2,0,1,0.2,0.107,0,8,20,"R",2,1,1,1,0,0,1,"L",1,0,0,7,48,-0.093,"1","1","rep/rep/sw","2",1,2,"0/0/0",0,"0/0/0"
"144","sub17",5,"forced",6,49,"learn",6,6,1,1,0.9,0.814,0,8,17,"R",1,0,1,1,1,0,1,"R",1,1,1,6,49,-0.0860000000000001,"7","7","sw/rep/sw","6",7,2,"1/1/1",1,"1/1/1"
"145","sub17",5,"forced",6,50,"learn",8,5,0,1,0.3,0.297,0,8,14,"R",2,0,1,1,0,0,1,"R",1,1,0,8,50,-0.003,"2","2","rep/rep/sw","2",6,1,"1/0/0",0,"1/0/0"
"146","sub17",5,"forced",6,51,"learn",8,8,1,1,1,0.992,0,8,15,"R",2,0,0,0,0,1,1,"R",2,1,1,8,51,-0.00800000000000001,"10","8","rep/sw/sw","4",8,0,"1/1/1",1,"1/1/1"
"147","sub17",5,"forced",6,52,"learn",7,7,1,1,0.5,0.582,0,8,21,"R",2,0,0,1,0,0,1,"R",2,1,1,7,52,0.082,"4","4","rep/rep/sw","2",8,1,"1/1/1",1,"1/1/1"
"148","sub17",5,"forced",6,53,"learn",8,8,1,1,1,1.058,0,8,16,"R",2,0,0,1,0,0,1,"R",2,1,1,8,53,0.0580000000000001,"10","8","rep/rep/sw","2",7,1,"1/1/1",1,"1/1/1"
"149","sub17",5,"forced",6,54,"learn",8,5,0,1,0.1,0.135,0,8,17,"R",2,0,0,0,0,1,1,"R",1,1,0,8,54,0.035,"1","1","rep/sw/sw","4",8,0,"1/0/0",0,"1/0/0"
"150","sub17",5,"forced",6,55,"learn",7,7,1,1,0.2,0.179,0,8,22,"R",2,0,0,1,0,1,1,"R",2,1,1,7,55,-0.021,"1","1","rep/sw/sw","4",8,1,"1/1/1",1,"1/1/1"
"151","sub17",5,"forced",6,56,"learn",1,8,0,1,0.1,0.126,0,8,15,"L",1,1,1,1,0,0,1,"R",2,0,0,1,56,0.026,"1","1","rep/rep/sw","2",7,2,"0/0/0",0,"0/0/0"
"152","sub17",5,"forced",6,57,"learn",8,8,1,1,0.7,0.697,0,8,18,"R",2,1,1,1,0,0,0,"R",2,1,1,8,57,-0.003,"6","5","rep/rep/rep","0",1,1,"1/1/1",1,"1/1/1"
"153","sub17",5,"forced",6,58,"learn",1,5,0,1,0.1,0.161,0,8,16,"L",1,1,1,1,0,1,1,"R",1,0,1,1,58,0.061,"1","1","rep/sw/sw","4",8,1,"0/1/0",1,"0/1/1"
"154","sub17",5,"forced",6,59,"learn",2,5,0,1,0.1,0.112,0,8,22,"L",1,0,0,1,0,0,0,"R",1,0,1,2,59,0.012,"1","1","rep/rep/rep","0",1,1,"0/1/0",0,"0/1/0"
"155","sub17",5,"forced",6,60,"learn",5,5,1,1,0.8,0.778,0,8,21,"R",1,1,0,1,0,0,0,"R",1,1,1,5,60,-0.022,"7","6","rep/rep/rep","0",2,2,"1/1/1",1,"1/1/1"
"156","sub17",5,"forced",6,61,"learn",4,6,0,1,0.4,0.387,0,8,20,"L",2,1,1,1,0,0,1,"R",1,0,0,4,61,-0.013,"2","3","rep/rep/sw","2",5,1,"0/0/0",1,"0/0/1"
"157","sub17",5,"forced",6,62,"learn",4,8,0,1,0.2,0.215,0,8,21,"L",2,0,0,0,0,1,1,"R",2,0,1,4,62,0.015,"1","1","rep/sw/sw","4",4,0,"0/1/0",1,"0/1/1"
"158","sub17",5,"forced",6,63,"learn",1,1,1,0,0.3,0.751,0,8,17,"L",1,0,1,1,1,1,1,"L",1,1,1,1,63,0.451,"7","2","sw/sw/sw","6",4,2,"1/1/1",1,"1/1/1"
"159","sub17",5,"forced",6,64,"learn",4,4,1,1,0.7,0.61,0,8,22,"L",2,0,1,1,0,1,1,"L",2,1,1,4,64,-0.09,"5","5","rep/sw/sw","4",1,2,"1/1/1",1,"1/1/1"
"160","sub17",5,"forced",6,65,"learn",8,8,1,1,0.8,0.778,0,8,19,"R",2,1,0,1,1,0,1,"R",2,1,1,8,65,-0.022,"7","6","sw/rep/sw","6",4,3,"1/1/1",1,"1/1/1"
"161","sub17",5,"forced",6,66,"learn",3,7,0,1,0.4,0.458,0,8,22,"L",2,1,0,1,0,0,1,"R",2,0,1,3,66,0.058,"3","3","rep/rep/sw","2",8,2,"0/1/0",1,"0/1/1"
"162","sub17",5,"forced",6,67,"learn",3,3,1,0,0.6,0.496,0,8,23,"L",2,0,0,0,1,0,1,"L",2,1,1,3,67,-0.104,"3","5","sw/rep/sw","6",3,0,"1/1/1",1,"1/1/1"
"163","sub17",5,"forced",6,68,"learn",7,3,0,1,0.1,0.098,0,8,23,"R",2,1,0,1,0,0,0,"L",2,0,1,7,68,-0.002,"1","1","rep/rep/rep","0",3,3,"0/1/0",1,"0/1/1"
"164","sub17",5,"forced",6,69,"learn",7,3,0,1,0.1,0.144,0,8,24,"R",2,0,0,0,0,0,0,"L",2,0,1,7,69,0.044,"1","1","rep/rep/rep","0",7,0,"0/1/0",1,"0/1/1"
"165","sub17",5,"forced",6,70,"learn",4,3,0,1,0.1,0.131,0,8,23,"L",2,1,0,1,0,0,0,"L",2,1,1,4,70,0.031,"1","1","rep/rep/rep","0",7,2,"1/1/0",0,"1/1/0"
"166","sub17",5,"forced",6,71,"learn",8,8,1,1,0.6,0.656,0,8,20,"R",2,1,0,1,1,0,1,"R",2,1,1,8,71,0.056,"5","5","sw/rep/sw","6",4,3,"1/1/1",1,"1/1/1"
"167","sub17",5,"forced",6,72,"learn",1,1,1,1,0.8,0.71,0,8,18,"L",1,1,1,1,1,1,1,"L",1,1,1,1,72,-0.0900000000000001,"6","6","sw/sw/sw","6",8,1,"1/1/1",1,"1/1/1"
"168","sub17",5,"forced",6,73,"learn",1,1,1,0,1.1,0.925,0,8,19,"L",1,0,0,0,0,0,0,"L",1,1,1,1,73,-0.175,"9","9","rep/rep/rep","0",1,0,"1/1/1",1,"1/1/1"
"169","sub17",5,"forced",6,74,"learn",3,3,1,0,0.4,0.585,0,8,24,"L",2,0,1,1,0,1,1,"L",2,1,1,3,74,0.185,"4","3","rep/sw/sw","4",1,1,"1/1/1",1,"1/1/1"
"170","sub17",5,"forced",6,75,"learn",2,5,0,1,0.5,0.578,0,8,23,"L",1,0,1,1,1,1,1,"R",1,0,1,2,75,0.078,"4","4","sw/sw/sw","6",3,2,"0/1/0",0,"0/1/0"
"171","sub17",5,"forced",6,76,"learn",6,6,1,1,1.1,1.062,0,8,18,"R",1,1,0,1,0,0,1,"R",1,1,1,6,76,-0.038,"10","9","rep/rep/sw","2",2,3,"1/1/1",1,"1/1/1"
"172","sub17",5,"forced",6,77,"learn",7,3,0,1,0.8,0.823,0,8,25,"R",2,0,1,1,1,1,1,"L",2,0,1,7,77,0.0229999999999999,"7","6","sw/sw/sw","6",6,2,"0/1/0",1,"0/1/1"
"173","sub17",5,"forced",6,78,"learn",8,8,1,1,0.9,0.806,0,8,21,"R",2,0,0,1,1,0,1,"R",2,1,1,8,78,-0.094,"7","7","sw/rep/sw","6",7,1,"1/1/1",1,"1/1/1"
"174","sub17",5,"forced",6,79,"learn",2,2,1,0,0.8,0.906,0,8,24,"L",1,1,1,1,1,1,1,"L",1,1,1,2,79,0.106,"8","6","sw/sw/sw","6",8,2,"1/1/1",1,"1/1/1"
"175","sub17",5,"forced",6,80,"learn",4,7,0,1,0.1,0.035,0,8,24,"L",2,0,1,1,1,1,1,"R",2,0,1,4,80,-0.065,"1","1","sw/sw/sw","6",2,1,"0/1/0",0,"0/1/0"
"176","sub17",5,"forced",6,81,"learn",2,2,1,0,0.5,0.627,0,8,25,"L",1,0,1,1,1,1,1,"L",1,1,1,2,81,0.127,"5","4","sw/sw/sw","6",4,1,"1/1/1",1,"1/1/1"
"177","sub17",5,"forced",6,82,"learn",1,1,1,1,1,0.957,0,8,20,"L",1,0,0,1,0,0,1,"L",1,1,1,1,82,-0.043,"9","8","rep/rep/sw","2",2,1,"1/1/1",1,"1/1/1"
"178","sub17",5,"forced",6,83,"learn",7,7,1,0,0.8,0.936,0,8,26,"R",2,1,1,1,1,1,1,"R",2,1,1,7,83,0.136,"9","6","sw/sw/sw","6",1,2,"1/1/1",1,"1/1/1"
"179","sub17",5,"forced",6,84,"learn",2,3,0,0,0.4,0.555,0,8,26,"L",1,1,1,1,1,0,1,"L",2,1,0,2,84,0.155,"4","3","sw/rep/sw","6",7,1,"1/0/0",0,"1/0/0"
"180","sub17",5,"forced",6,85,"learn",2,2,1,0,1.1,0.983,0,8,27,"L",1,0,0,0,0,1,1,"L",1,1,1,2,85,-0.117,"9","9","rep/sw/sw","4",2,0,"1/1/1",1,"1/1/1"
"181","sub17",5,"forced",6,86,"learn",4,4,1,1,0.6,0.613,0,8,25,"L",2,0,1,1,0,1,1,"L",2,1,1,4,86,0.013,"5","5","rep/sw/sw","4",2,1,"1/1/1",1,"1/1/1"
"182","sub17",5,"forced",6,87,"learn",4,4,1,0,0.7,0.538,0,8,26,"L",2,0,0,0,0,0,0,"L",2,1,1,4,87,-0.162,"4","5","rep/rep/rep","0",4,0,"1/1/1",1,"1/1/1"
"183","sub17",5,"forced",6,88,"learn",7,7,1,1,1,1.001,0,8,27,"R",2,1,0,1,1,0,1,"R",2,1,1,7,88,0.00099999999999989,"10","8","sw/rep/sw","6",4,2,"1/1/1",1,"1/1/1"
"184","sub17",5,"forced",6,89,"learn",3,7,0,1,0.1,0.188,0,8,25,"L",2,1,0,1,0,0,0,"R",2,0,1,3,89,0.088,"1","1","rep/rep/rep","0",7,3,"0/1/0",1,"0/1/1"
"185","sub17",5,"forced",6,90,"learn",8,8,1,0,1,0.897,0,8,22,"R",2,1,0,1,0,0,1,"R",2,1,1,8,90,-0.103,"8","8","rep/rep/sw","2",3,2,"1/1/1",1,"1/1/1"
"186","sub17",5,"forced",6,91,"learn",6,6,1,1,0.9,0.918,0,8,19,"R",1,0,1,1,0,1,1,"R",1,1,1,6,91,0.018,"9","7","rep/sw/sw","4",8,1,"1/1/1",1,"1/1/1"
"187","sub17",5,"forced",6,92,"learn",1,5,0,1,0.4,0.41,0,8,21,"L",1,1,0,1,0,0,1,"R",1,0,1,1,92,0.00999999999999995,"2","3","rep/rep/sw","2",6,2,"0/1/0",1,"0/1/1"
"188","sub17",5,"forced",6,93,"learn",5,5,1,1,0.3,0.316,0,8,22,"R",1,1,0,1,0,0,0,"R",1,1,1,5,93,0.016,"2","2","rep/rep/rep","0",1,3,"1/1/1",1,"1/1/1"
"189","sub17",5,"forced",6,94,"learn",8,1,0,0,0.3,0.072,0,8,23,"R",2,0,1,1,1,0,1,"L",1,0,0,8,94,-0.228,"1","2","sw/rep/sw","6",5,2,"0/0/0",0,"0/0/0"
"190","sub17",5,"forced",6,95,"learn",1,5,0,0,0.5,0.932,0,8,22,"L",1,1,1,1,1,0,1,"R",1,0,1,1,95,0.432,"9","4","sw/rep/sw","6",8,1,"0/1/0",1,"0/1/1"
"191","sub17",5,"forced",6,96,"learn",4,4,1,0,0.6,1.163,0,8,27,"L",2,0,1,1,1,1,1,"L",2,1,1,4,96,0.563,"11","5","sw/sw/sw","6",1,2,"1/1/1",1,"1/1/1"
"192","sub17",5,"forced",7,1,"learn",3,1,0,1,0.8,0.886,0,8,26,"L",2,NA,NA,NA,NA,NA,NA,"L",1,1,0,3,1,0.086,"8","6",NA,NA,4,NA,"1/0/0",1,"1/0/1"
"193","sub17",5,"forced",7,2,"learn",5,6,0,0,0.2,0.711,0,8,23,"R",1,1,1,1,1,0,1,"R",1,1,1,5,2,0.511,"6","1","sw/rep/sw","6",3,2,"1/1/0",0,"1/1/0"
"194","sub17",5,"forced",7,3,"learn",6,6,1,0,0.3,0.499,0,8,20,"R",1,0,0,1,0,0,0,"R",1,1,1,6,3,0.199,"3","2","rep/rep/rep","0",5,1,"1/1/1",1,"1/1/1"
"195","sub17",5,"forced",7,4,"learn",7,7,1,1,1.1,1.048,0,8,28,"R",2,0,1,1,0,1,1,"R",2,1,1,7,4,-0.052,"10","9","rep/sw/sw","4",6,2,"1/1/1",1,"1/1/1"
"196","sub17",5,"forced",7,5,"learn",5,5,1,0,0.9,0.785,0,8,24,"R",1,0,1,1,0,1,1,"R",1,1,1,5,5,-0.115,"7","7","rep/sw/sw","4",7,1,"1/1/1",1,"1/1/1"
"197","sub17",5,"forced",7,6,"learn",6,6,1,0,0.6,0.489,0,8,21,"R",1,0,0,1,0,0,1,"R",1,1,1,6,6,-0.111,"3","5","rep/rep/sw","2",5,1,"1/1/1",1,"1/1/1"
"198","sub17",5,"forced",7,7,"learn",4,4,1,1,0.9,0.917,0,8,28,"L",2,1,1,1,1,1,1,"L",2,1,1,4,7,0.017,"9","7","sw/sw/sw","6",6,2,"1/1/1",1,"1/1/1"
"199","sub17",5,"forced",7,8,"learn",8,7,0,1,0.2,0.188,0,8,24,"R",2,1,0,1,1,0,1,"R",2,1,1,8,8,-0.012,"1","1","sw/rep/sw","6",4,3,"1/1/0",0,"1/1/0"
"200","sub17",5,"forced",7,9,"learn",3,7,0,1,1,0.907,0,8,27,"L",2,1,0,1,0,0,0,"R",2,0,1,3,9,-0.093,"9","8","rep/rep/rep","0",8,2,"0/1/0",1,"0/1/1"
"201","sub17",5,"forced",7,10,"learn",6,6,1,1,0.8,0.859,0,8,22,"R",1,1,1,1,0,1,1,"R",1,1,1,6,10,0.0589999999999999,"8","6","rep/sw/sw","4",3,1,"1/1/1",1,"1/1/1"
"202","sub17",5,"forced",7,11,"learn",6,6,1,1,0.4,0.398,0,8,23,"R",1,0,0,0,0,0,0,"R",1,1,1,6,11,-0.002,"2","3","rep/rep/rep","0",6,0,"1/1/1",1,"1/1/1"
"203","sub17",5,"forced",7,12,"learn",2,2,1,1,1.1,1.044,0,8,28,"L",1,1,0,1,1,0,1,"L",1,1,1,2,12,-0.056,"10","9","sw/rep/sw","6",6,3,"1/1/1",1,"1/1/1"
"204","sub17",5,"forced",7,13,"learn",1,1,1,1,0.7,0.61,0,8,23,"L",1,0,0,1,0,0,1,"L",1,1,1,1,13,-0.09,"5","5","rep/rep/sw","2",2,1,"1/1/1",1,"1/1/1"
"205","sub17",5,"forced",7,14,"learn",8,8,1,1,0.8,0.701,0,8,25,"R",2,1,1,1,1,1,1,"R",2,1,1,8,14,-0.0990000000000001,"6","6","sw/sw/sw","6",1,1,"1/1/1",1,"1/1/1"
"206","sub17",5,"forced",7,15,"learn",4,4,1,1,1.2,1.17,0,8,29,"L",2,1,0,1,1,0,1,"L",2,1,1,4,15,-0.03,"12","10","sw/rep/sw","6",8,3,"1/1/1",1,"1/1/1"
"207","sub17",5,"forced",7,16,"learn",1,1,1,1,1.1,1.163,0,8,24,"L",1,0,1,1,0,1,1,"L",1,1,1,1,16,0.0629999999999999,"11","9","rep/sw/sw","4",4,2,"1/1/1",1,"1/1/1"
"208","sub17",5,"forced",7,17,"learn",5,5,1,1,1.1,1.083,0,8,25,"R",1,1,0,1,1,0,1,"R",1,1,1,5,17,-0.0170000000000001,"11","9","sw/rep/sw","6",1,3,"1/1/1",1,"1/1/1"
"209","sub17",5,"forced",7,18,"learn",6,6,1,1,1.2,1.212,0,8,24,"R",1,0,0,1,0,0,1,"R",1,1,1,6,18,0.012,"12","10","rep/rep/sw","2",5,1,"1/1/1",1,"1/1/1"
"210","sub17",5,"forced",7,19,"learn",1,1,1,1,0.5,0.574,0,8,25,"L",1,1,0,1,1,0,1,"L",1,1,1,1,19,0.074,"4","4","sw/rep/sw","6",6,2,"1/1/1",1,"1/1/1"
"211","sub17",5,"forced",7,20,"learn",1,2,0,1,0.1,0.134,0,8,26,"L",1,0,0,0,0,0,1,"L",1,1,1,1,20,0.034,"1","1","rep/rep/sw","2",1,0,"1/1/0",0,"1/1/0"
"212","sub17",5,"forced",7,21,"learn",5,5,1,1,1,0.994,0,8,26,"R",1,1,0,1,1,0,1,"R",1,1,1,5,21,-0.00600000000000001,"10","8","sw/rep/sw","6",1,3,"1/1/1",1,"1/1/1"
"213","sub17",5,"forced",7,22,"learn",5,5,1,0,0.3,0.533,0,8,27,"R",1,0,0,0,0,0,0,"R",1,1,1,5,22,0.233,"4","2","rep/rep/rep","0",5,0,"1/1/1",1,"1/1/1"
"214","sub17",5,"forced",7,23,"learn",8,8,1,0,1.1,0.968,0,8,26,"R",2,0,1,1,0,1,1,"R",2,1,1,8,23,-0.132,"9","9","rep/sw/sw","4",5,2,"1/1/1",1,"1/1/1"
"215","sub17",5,"forced",7,24,"learn",5,5,1,0,0.5,0.735,0,8,28,"R",1,0,1,1,0,1,1,"R",1,1,1,5,24,0.235,"6","4","rep/sw/sw","4",8,2,"1/1/1",1,"1/1/1"
"216","sub17",5,"forced",7,25,"learn",2,2,1,0,0.1,0.883,0,8,29,"L",1,1,0,1,1,0,1,"L",1,1,1,2,25,0.783,"8","1","sw/rep/sw","6",5,2,"1/1/1",1,"1/1/1"
"217","sub17",5,"forced",7,26,"learn",3,2,0,0,0.5,0.701,0,8,28,"L",2,0,1,1,0,0,0,"L",1,1,0,3,26,0.201,"6","4","rep/rep/rep","0",2,2,"1/0/0",0,"1/0/0"
"218","sub17",5,"forced",7,27,"learn",3,3,1,1,1,0.914,0,8,29,"L",2,0,0,0,0,1,1,"L",2,1,1,3,27,-0.086,"9","8","rep/sw/sw","4",3,0,"1/1/1",1,"1/1/1"
"219","sub17",5,"forced",7,28,"learn",6,6,1,1,1.1,1.126,0,8,25,"R",1,1,1,1,1,1,1,"R",1,1,1,6,28,0.0259999999999998,"11","9","sw/sw/sw","6",3,1,"1/1/1",1,"1/1/1"
"220","sub17",5,"forced",7,30,"learn",8,8,1,1,0.7,0.673,0,8,27,"R",2,1,0,1,1,1,1,"R",2,1,1,8,30,-0.0269999999999999,"6","5","sw/sw/sw","6",6,1,"1/1/1",1,"1/1/1"
"221","sub17",5,"forced",7,31,"learn",5,5,1,1,0.8,0.804,0,8,29,"R",1,0,1,1,0,1,1,"R",1,1,1,5,31,0.004,"7","6","rep/sw/sw","4",8,2,"1/1/1",1,"1/1/1"
"222","sub17",5,"forced",7,32,"learn",8,8,1,1,0.5,0.54,0,8,28,"R",2,0,1,1,0,1,1,"R",2,1,1,8,32,0.04,"4","4","rep/sw/sw","4",5,2,"1/1/1",1,"1/1/1"
"223","sub17",5,"forced",7,33,"learn",4,4,1,1,1,0.95,0,8,30,"L",2,1,0,1,1,0,1,"L",2,1,1,4,33,-0.05,"9","8","sw/rep/sw","6",8,3,"1/1/1",1,"1/1/1"
"224","sub17",5,"forced",7,34,"learn",6,6,1,0,0.3,0.467,0,8,26,"R",1,1,1,1,1,1,1,"R",1,1,1,6,34,0.167,"3","2","sw/sw/sw","6",4,2,"1/1/1",1,"1/1/1"
"225","sub17",5,"forced",7,35,"learn",3,3,1,1,1.2,1.124,0,8,31,"L",2,1,1,1,1,1,1,"L",2,1,1,3,35,-0.0759999999999998,"11","10","sw/sw/sw","6",6,1,"1/1/1",1,"1/1/1"
"226","sub17",5,"forced",7,36,"learn",3,3,1,1,0.8,0.727,0,8,32,"L",2,0,0,0,0,0,0,"L",2,1,1,3,36,-0.0730000000000001,"6","6","rep/rep/rep","0",3,0,"1/1/1",1,"1/1/1"
"227","sub17",5,"forced",7,37,"learn",8,8,1,0,0.3,0.175,0,8,29,"R",2,1,0,1,1,0,1,"R",2,1,1,8,37,-0.125,"1","2","sw/rep/sw","6",3,2,"1/1/1",1,"1/1/1"
"228","sub17",5,"forced",7,38,"learn",3,4,0,0,1.2,1.077,0,8,33,"L",2,1,0,1,1,0,1,"L",2,1,1,3,38,-0.123,"10","10","sw/rep/sw","6",8,2,"1/1/0",0,"1/1/0"
"229","sub17",5,"forced",7,39,"learn",4,4,1,1,0.7,0.649,0,8,31,"L",2,0,0,1,0,0,0,"L",2,1,1,4,39,-0.0509999999999999,"5","5","rep/rep/rep","0",3,1,"1/1/1",1,"1/1/1"
"230","sub17",5,"forced",7,40,"learn",4,4,1,0,1,0.875,0,8,32,"L",2,0,0,0,0,0,0,"L",2,1,1,4,40,-0.125,"8","8","rep/rep/rep","0",4,0,"1/1/1",1,"1/1/1"
"231","sub17",5,"forced",7,41,"learn",8,4,0,1,0.3,0.392,0,8,30,"R",2,1,0,1,0,0,0,"L",2,0,1,8,41,0.092,"2","2","rep/rep/rep","0",4,3,"0/1/0",1,"0/1/1"
"232","sub17",5,"forced",7,42,"learn",4,8,0,1,0.1,0.044,0,8,33,"L",2,1,0,1,1,0,1,"R",2,0,1,4,42,-0.056,"1","1","sw/rep/sw","6",8,3,"0/1/0",1,"0/1/1"
"233","sub17",5,"forced",7,43,"learn",5,5,1,0,0.2,0.571,0,8,30,"R",1,1,1,1,0,1,1,"R",1,1,1,5,43,0.371,"4","1","rep/sw/sw","4",4,1,"1/1/1",1,"1/1/1"
"234","sub17",5,"forced",7,44,"learn",3,3,1,0,1,0.867,0,8,34,"L",2,1,1,1,1,1,1,"L",2,1,1,3,44,-0.133,"8","8","sw/sw/sw","6",5,2,"1/1/1",1,"1/1/1"
"235","sub17",5,"forced",7,45,"learn",5,5,1,1,0.8,0.835,0,8,31,"R",1,1,1,1,1,1,1,"R",1,1,1,5,45,0.0349999999999999,"8","6","sw/sw/sw","6",3,2,"1/1/1",1,"1/1/1"
"236","sub17",5,"forced",7,46,"learn",3,6,0,1,0.1,0.084,0,8,35,"L",2,1,1,1,0,0,1,"R",1,0,0,3,46,-0.016,"1","1","rep/rep/sw","2",5,2,"0/0/0",0,"0/0/0"
