"","subject","group","taskType","block","trial","phase","stim","resp","corr","timing","PT_planned","PT_actual","missed_stim_deadline","iter","hand","couplet","handSwitch","coupletSwitch","fingerSwitch","handSwitch_actual","coupletSwitch_actual","fingerSwitch_actual","respHand","respCouplet","corrHand","corrCouplet","corrresp","trialNum","rt","PT_actual_bins","PT_planned_bins","combinedType","treeDistance","corrresp_prev","nFeatureSwitch","errorType","corrFinger","errorType2","includeLearn","timing_chill","eml","eml2","eml3"
"6343","09",1,"forced",7,74,"learn",5,7,0,1,1.2,1.229,0,28,"R",1,1,0,1,1,1,1,"R",2,1,0,5,74,0.0290000000000001,"12","10","sw/sw/sw","6",2,2,"1/0/0",1,"1/0/1",1,1,"c_late","c_late","c_late2"
"6344","09",1,"forced",7,76,"learn",6,6,1,0,0.1,0.55,0,39,"R",1,1,1,1,0,0,1,"R",1,1,1,6,76,0.45,"4","1","rep/rep/sw","2",5,1,"1/1/1",1,"1/1/1",1,NA,"b_mid","b_mid","b_mid1"
"6345","09",1,"forced",7,77,"learn",3,7,0,0,0.1,0.666,0,31,"L",2,1,1,1,0,1,1,"R",2,0,1,3,77,0.566,"6","1","rep/sw/sw","4",6,1,"0/1/0",1,"0/1/1",1,NA,"b_mid","b_mid","b_mid1"
"6346","09",1,"forced",7,78,"learn",3,3,1,1,0.8,0.813,0,32,"L",2,0,0,0,1,0,1,"L",2,1,1,3,78,0.0129999999999999,"8","6","sw/rep/sw","6",3,0,"1/1/1",1,"1/1/1",1,1,"c_late","b_mid","b_mid2"
"6347","09",1,"forced",7,79,"learn",5,6,0,0,0.7,0.897,0,29,"R",1,1,1,1,1,1,1,"R",1,1,1,5,79,0.197,"9","5","sw/sw/sw","6",3,2,"1/1/0",0,"1/1/0",1,1,"c_late","b_mid","b_mid2"
"6348","09",1,"forced",7,80,"learn",3,3,1,0,0.2,0.598,0,33,"L",2,1,1,1,1,1,1,"L",2,1,1,3,80,0.398,"5","1","sw/sw/sw","6",5,2,"1/1/1",1,"1/1/1",1,NA,"b_mid","b_mid","b_mid1"
"6349","09",1,"forced",7,81,"learn",3,2,0,1,0.5,0.574,0,34,"L",2,0,0,0,0,1,1,"L",1,1,0,3,81,0.074,"4","4","rep/sw/sw","4",3,0,"1/0/0",0,"1/0/0",1,1,"b_mid","b_mid","b_mid1"
"6350","09",1,"forced",7,82,"learn",5,5,1,1,1.1,1.055,0,30,"R",1,1,1,1,1,0,1,"R",1,1,1,5,82,-0.0450000000000002,"11","9","sw/rep/sw","6",3,2,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late1"
"6351","09",1,"forced",7,83,"learn",8,8,1,1,0.5,0.553,0,33,"R",2,0,1,1,0,1,1,"R",2,1,1,8,83,0.053,"4","4","rep/sw/sw","4",5,2,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid1"
"6352","09",1,"forced",7,84,"learn",8,8,1,0,0.9,0.781,0,34,"R",2,0,0,0,0,0,0,"R",2,1,1,8,84,-0.119,"7","7","rep/rep/rep","0",8,0,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid2"
"6353","09",1,"forced",7,85,"learn",4,5,0,1,0.9,0.866,0,35,"L",2,1,0,1,0,1,1,"R",1,0,0,4,85,-0.034,"9","7","rep/sw/sw","4",8,3,"0/0/0",0,"0/0/0",1,1,"c_late","b_mid","b_mid2"
"6354","09",1,"forced",7,86,"learn",2,3,0,0,0.2,0.59,0,33,"L",1,0,1,1,1,1,1,"L",2,1,0,2,86,0.39,"5","1","sw/sw/sw","6",4,1,"1/0/0",0,"1/0/0",1,NA,"b_mid","b_mid","b_mid1"
"6355","09",1,"forced",7,87,"learn",2,6,0,0,0.4,0.901,0,34,"L",1,0,0,0,1,1,1,"R",1,0,1,2,87,0.501,"9","3","sw/sw/sw","6",2,0,"0/1/0",1,"0/1/1",1,NA,"c_late","c_late","c_late1"
"6356","09",1,"forced",7,88,"learn",1,1,1,0,0.3,0.542,0,34,"L",1,0,0,1,1,0,1,"L",1,1,1,1,88,0.242,"4","2","sw/rep/sw","6",2,1,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid1"
"6357","09",1,"forced",7,89,"learn",5,5,1,0,0.2,0.603,0,31,"R",1,1,0,1,1,0,1,"R",1,1,1,5,89,0.403,"5","1","sw/rep/sw","6",1,3,"1/1/1",1,"1/1/1",1,NA,"b_mid","b_mid","b_mid1"
"6358","09",1,"forced",7,90,"learn",5,5,1,1,1.1,1.086,0,32,"R",1,0,0,0,0,0,0,"R",1,1,1,5,90,-0.014,"11","9","rep/rep/rep","0",5,0,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late1"
"6359","09",1,"forced",7,91,"learn",8,8,1,0,0.4,0.679,0,35,"R",2,0,1,1,0,1,1,"R",2,1,1,8,91,0.279,"6","3","rep/sw/sw","4",5,2,"1/1/1",1,"1/1/1",1,NA,"b_mid","b_mid","b_mid1"
"6360","09",1,"forced",7,92,"learn",2,3,0,1,0.5,0.571,0,35,"L",1,1,1,1,1,0,1,"L",2,1,0,2,92,0.071,"4","4","sw/rep/sw","6",8,2,"1/0/0",0,"1/0/0",1,1,"b_mid","b_mid","b_mid1"
"6361","09",1,"forced",7,93,"learn",4,7,0,1,1.2,1.213,0,36,"L",2,0,1,1,1,0,1,"R",2,0,1,4,93,0.0130000000000001,"12","10","sw/rep/sw","6",2,1,"0/1/0",0,"0/1/0",1,1,"c_late","c_late","c_late2"
"6362","09",1,"forced",7,94,"learn",2,7,0,1,0.7,0.658,0,36,"L",1,0,1,1,0,0,0,"R",2,0,0,2,94,-0.0419999999999999,"6","5","rep/rep/rep","0",4,1,"0/0/0",0,"0/0/0",1,1,"b_mid","b_mid","b_mid1"
"6363","09",1,"forced",7,95,"learn",7,7,1,0,0.3,0.651,0,41,"R",2,1,1,1,0,0,0,"R",2,1,1,7,95,0.351,"6","2","rep/rep/rep","0",2,1,"1/1/1",1,"1/1/1",1,NA,"b_mid","b_mid","b_mid1"
"6364","09",1,"forced",7,96,"learn",4,4,1,1,0.6,0.684,0,37,"L",2,1,0,1,1,0,1,"L",2,1,1,4,96,0.0840000000000001,"6","5","sw/rep/sw","6",7,2,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid1"
"6365","09",1,"forced",8,1,"learn",5,6,0,0,0.3,0.565,0,33,"R",1,NA,NA,NA,NA,NA,NA,"R",1,1,1,5,1,0.265,"4","2",NA,NA,4,NA,"1/1/0",0,"1/1/0",1,NA,"b_mid","b_mid","b_mid1"
"6366","09",1,"forced",8,2,"learn",2,4,0,1,0.9,0.883,0,37,"L",1,1,0,1,1,1,1,"L",2,1,0,2,2,-0.017,"9","7","sw/sw/sw","6",5,2,"1/0/0",1,"1/0/1",1,1,"c_late","b_mid","b_mid2"
"6367","09",1,"forced",8,3,"learn",7,8,0,1,0.6,0.683,0,42,"R",2,1,1,1,1,0,1,"R",2,1,1,7,3,0.0830000000000001,"6","5","sw/rep/sw","6",2,1,"1/1/0",0,"1/1/0",1,1,"b_mid","b_mid","b_mid1"
"6368","09",1,"forced",8,4,"learn",4,6,0,0,0.2,0.665,0,38,"L",2,1,0,1,0,1,1,"R",1,0,0,4,4,0.465,"6","1","rep/sw/sw","4",7,2,"0/0/0",1,"0/0/1",1,NA,"b_mid","b_mid","b_mid1"
"6369","09",1,"forced",8,7,"learn",2,2,1,1,0.6,0.577,0,39,"L",1,0,0,0,1,1,1,"L",1,1,1,2,7,-0.023,"5","5","sw/sw/sw","6",8,2,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid1"
"6370","09",1,"forced",8,8,"learn",5,5,1,1,1.1,1.016,0,34,"R",1,1,0,1,1,0,1,"R",1,1,1,5,8,-0.0840000000000001,"10","9","sw/rep/sw","6",2,2,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late1"
"6371","09",1,"forced",8,9,"learn",8,8,1,0,0.3,0.494,0,37,"R",2,0,1,1,0,1,1,"R",2,1,1,8,9,0.194,"3","2","rep/sw/sw","4",5,2,"1/1/1",1,"1/1/1",1,1,"b_mid","a_early",NA
"6372","09",1,"forced",8,10,"learn",3,3,1,1,0.9,0.863,0,35,"L",2,1,0,1,1,0,1,"L",2,1,1,3,10,-0.037,"8","7","sw/rep/sw","6",8,2,"1/1/1",1,"1/1/1",1,1,"c_late","b_mid","b_mid2"
"6373","09",1,"forced",8,11,"learn",2,2,1,1,0.8,0.749,0,40,"L",1,0,1,1,0,1,1,"L",1,1,1,2,11,-0.051,"7","6","rep/sw/sw","4",3,2,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid2"
"6374","09",1,"forced",8,12,"learn",2,2,1,0,1,0.873,0,41,"L",1,0,0,0,0,0,0,"L",1,1,1,2,12,-0.127,"9","8","rep/rep/rep","0",2,0,"1/1/1",1,"1/1/1",1,1,"c_late","b_mid","b_mid2"
"6375","09",1,"forced",8,13,"learn",3,3,1,0,0.3,0.452,0,36,"L",2,0,1,1,0,1,1,"L",2,1,1,3,13,0.152,"2","2","rep/sw/sw","4",2,2,"1/1/1",1,"1/1/1",1,1,"b_mid","a_early",NA
"6376","09",1,"forced",8,14,"learn",8,1,0,1,0.7,0.72,0,38,"R",2,1,0,1,0,1,1,"L",1,0,0,8,14,0.02,"7","5","rep/sw/sw","4",3,2,"0/0/0",0,"0/0/0",1,1,"b_mid","b_mid","b_mid2"
"6377","09",1,"forced",8,15,"learn",1,2,0,0,0.1,0.412,0,35,"L",1,1,1,1,0,0,1,"L",1,1,1,1,15,0.312,"2","1","rep/rep/sw","2",8,1,"1/1/0",0,"1/1/0",1,NA,"b_mid","a_early",NA
"6378","09",1,"forced",8,16,"learn",3,3,1,1,1.1,1.096,0,37,"L",2,0,1,1,0,1,1,"L",2,1,1,3,16,-0.004,"11","9","rep/sw/sw","4",1,1,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late1"
"6379","09",1,"forced",8,17,"learn",6,5,0,1,0.6,0.576,0,40,"R",1,1,1,1,1,1,1,"R",1,1,1,6,17,-0.024,"5","5","sw/sw/sw","6",3,1,"1/1/0",0,"1/1/0",1,1,"b_mid","b_mid","b_mid1"
"6380","09",1,"forced",8,18,"learn",5,5,1,0,0.1,0.679,0,35,"R",1,0,0,1,0,0,0,"R",1,1,1,5,18,0.579,"6","1","rep/rep/rep","0",6,1,"1/1/1",1,"1/1/1",1,NA,"b_mid","b_mid","b_mid1"
"6381","09",1,"forced",8,19,"learn",4,4,1,0,1,0.88,0,39,"L",2,1,1,1,1,1,1,"L",2,1,1,4,19,-0.12,"9","8","sw/sw/sw","6",5,1,"1/1/1",1,"1/1/1",1,1,"c_late","b_mid","b_mid2"
"6382","09",1,"forced",8,20,"learn",1,7,0,1,0.7,0.671,0,36,"L",1,0,1,1,1,0,1,"R",2,0,0,1,20,-0.0289999999999999,"6","5","sw/rep/sw","6",4,2,"0/0/0",1,"0/0/1",1,1,"b_mid","b_mid","b_mid1"
"6383","09",1,"forced",8,21,"learn",4,5,0,0,0.5,0.699,0,40,"L",2,0,1,1,0,1,1,"R",1,0,0,4,21,0.199,"6","4","rep/sw/sw","4",1,2,"0/0/0",0,"0/0/0",1,1,"b_mid","b_mid","b_mid1"
"6384","09",1,"forced",8,22,"learn",7,7,1,1,0.1,0.069,0,43,"R",2,1,0,1,0,1,1,"R",2,1,1,7,22,-0.031,"1","1","rep/sw/sw","4",4,2,"1/1/1",1,"1/1/1",1,1,"a_early","a_early","a_early1"
"6385","09",1,"forced",8,23,"learn",3,3,1,1,0.8,0.897,0,38,"L",2,1,0,1,1,0,1,"L",2,1,1,3,23,0.097,"9","6","sw/rep/sw","6",7,3,"1/1/1",1,"1/1/1",1,1,"c_late","b_mid","b_mid2"
"6386","09",1,"forced",8,24,"learn",8,8,1,0,0.1,0.473,0,39,"R",2,1,0,1,1,0,1,"R",2,1,1,8,24,0.373,"3","1","sw/rep/sw","6",3,2,"1/1/1",1,"1/1/1",1,NA,"b_mid","a_early",NA
"6387","09",1,"forced",8,25,"learn",6,6,1,0,0.3,0.488,0,41,"R",1,0,1,1,0,1,1,"R",1,1,1,6,25,0.188,"3","2","rep/sw/sw","4",8,1,"1/1/1",1,"1/1/1",1,1,"b_mid","a_early",NA
"6388","09",1,"forced",8,26,"learn",7,7,1,1,0.7,0.62,0,44,"R",2,0,1,1,0,1,1,"R",2,1,1,7,26,-0.08,"5","5","rep/sw/sw","4",6,2,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid1"
"6389","09",1,"forced",8,27,"learn",3,2,0,0,1,0.871,0,39,"L",2,1,0,1,1,1,1,"L",1,1,0,3,27,-0.129,"9","8","sw/sw/sw","6",7,3,"1/0/0",0,"1/0/0",1,1,"c_late","b_mid","b_mid2"
"6390","09",1,"forced",8,28,"learn",5,4,0,1,1,0.952,0,36,"R",1,1,1,1,0,1,1,"L",2,0,0,5,28,-0.048,"10","8","rep/sw/sw","4",3,2,"0/0/0",0,"0/0/0",1,1,"c_late","c_late","c_late1"
"6391","09",1,"forced",8,29,"learn",3,5,0,0,0.4,0.643,0,40,"L",2,1,1,1,1,1,1,"R",1,0,0,3,29,0.243,"6","3","sw/sw/sw","6",5,2,"0/0/0",1,"0/0/1",1,1,"b_mid","b_mid","b_mid1"
"6392","09",1,"forced",8,30,"learn",3,3,1,1,0.9,0.878,0,41,"L",2,0,0,0,1,1,1,"L",2,1,1,3,30,-0.022,"9","7","sw/sw/sw","6",3,0,"1/1/1",1,"1/1/1",1,1,"c_late","b_mid","b_mid2"
"6393","09",1,"forced",8,31,"learn",5,6,0,1,0.8,0.804,0,37,"R",1,1,1,1,1,1,1,"R",1,1,1,5,31,0.004,"8","6","sw/sw/sw","6",3,2,"1/1/0",0,"1/1/0",1,1,"c_late","b_mid","b_mid2"
"6394","09",1,"forced",8,32,"learn",6,6,1,1,0.6,0.67,0,42,"R",1,0,0,1,0,0,0,"R",1,1,1,6,32,0.0700000000000001,"6","5","rep/rep/rep","0",5,1,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid1"
"6395","09",1,"forced",8,33,"learn",3,2,0,0,0.2,0.543,0,42,"L",2,1,1,1,1,0,1,"L",1,1,0,3,33,0.343,"4","1","sw/rep/sw","6",6,1,"1/0/0",0,"1/0/0",1,NA,"b_mid","b_mid","b_mid1"
"6396","09",1,"forced",8,34,"learn",6,6,1,0,0.5,0.635,0,43,"R",1,1,1,1,1,0,1,"R",1,1,1,6,34,0.135,"5","4","sw/rep/sw","6",3,1,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid1"
"6397","09",1,"forced",8,35,"learn",2,2,1,1,1.1,1.039,0,42,"L",1,1,0,1,1,0,1,"L",1,1,1,2,35,-0.0610000000000002,"10","9","sw/rep/sw","6",6,3,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late1"
"6398","09",1,"forced",8,36,"learn",1,1,1,0,0.1,0.538,0,37,"L",1,0,0,1,0,0,1,"L",1,1,1,1,36,0.438,"4","1","rep/rep/sw","2",2,1,"1/1/1",1,"1/1/1",1,NA,"b_mid","b_mid","b_mid1"
"6399","09",1,"forced",8,37,"learn",4,6,0,0,0.3,0.474,0,41,"L",2,0,1,1,1,0,1,"R",1,0,0,4,37,0.174,"3","2","sw/rep/sw","6",1,2,"0/0/0",1,"0/0/1",1,1,"b_mid","a_early",NA
"6400","09",1,"forced",8,38,"learn",4,2,0,1,0.8,0.786,0,42,"L",2,0,0,0,1,0,1,"L",1,1,0,4,38,-0.014,"8","6","sw/rep/sw","6",4,0,"1/0/0",1,"1/0/1",1,1,"b_mid","b_mid","b_mid2"
"6401","09",1,"forced",8,39,"learn",5,6,0,1,0.9,0.871,0,38,"R",1,1,1,1,1,0,1,"R",1,1,1,5,39,-0.029,"9","7","sw/rep/sw","6",4,1,"1/1/0",0,"1/1/0",1,1,"c_late","b_mid","b_mid2"
"6402","09",1,"forced",8,40,"learn",6,6,1,1,0.8,0.75,0,44,"R",1,0,0,1,0,0,0,"R",1,1,1,6,40,-0.05,"7","6","rep/rep/rep","0",5,1,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid2"
"6403","09",1,"forced",8,41,"learn",1,1,1,0,0.3,0.491,0,38,"L",1,1,0,1,1,0,1,"L",1,1,1,1,41,0.191,"3","2","sw/rep/sw","6",6,2,"1/1/1",1,"1/1/1",1,1,"b_mid","a_early",NA
"6404","09",1,"forced",8,42,"learn",3,2,0,1,0.7,0.657,0,43,"L",2,0,1,1,0,0,1,"L",1,1,0,3,42,-0.0429999999999999,"6","5","rep/rep/sw","2",1,1,"1/0/0",0,"1/0/0",1,1,"b_mid","b_mid","b_mid1"
"6405","09",1,"forced",8,43,"learn",2,4,0,1,0.9,0.903,0,43,"L",1,0,1,1,0,1,1,"L",2,1,0,2,43,0.003,"9","7","rep/sw/sw","4",3,2,"1/0/0",1,"1/0/1",1,1,"c_late","c_late","c_late1"
"6406","09",1,"forced",8,44,"learn",2,6,0,1,0.9,0.838,0,44,"L",1,0,0,0,1,1,1,"R",1,0,1,2,44,-0.0620000000000001,"8","7","sw/sw/sw","6",2,0,"0/1/0",1,"0/1/1",1,1,"c_late","b_mid","b_mid2"
"6407","09",1,"forced",8,45,"learn",8,8,1,0,1,0.884,0,40,"R",2,1,1,1,0,1,1,"R",2,1,1,8,45,-0.116,"9","8","rep/sw/sw","4",2,2,"1/1/1",1,"1/1/1",1,1,"c_late","b_mid","b_mid2"
"6408","09",1,"forced",8,46,"learn",4,2,0,0,0.4,0.584,0,43,"L",2,1,0,1,1,1,1,"L",1,1,0,4,46,0.184,"5","3","sw/sw/sw","6",8,3,"1/0/0",1,"1/0/1",1,1,"b_mid","b_mid","b_mid1"
"6409","09",1,"forced",8,47,"learn",5,4,0,0,0.1,0.65,0,39,"R",1,1,1,1,0,1,1,"L",2,0,0,5,47,0.55,"6","1","rep/sw/sw","4",4,1,"0/0/0",0,"0/0/0",1,NA,"b_mid","b_mid","b_mid1"
"6410","09",1,"forced",8,48,"learn",1,1,1,0,1,0.829,0,39,"L",1,1,0,1,0,1,1,"L",1,1,1,1,48,-0.171,"8","8","rep/sw/sw","4",5,3,"1/1/1",1,"1/1/1",1,1,"c_late","b_mid","b_mid2"
"6411","09",1,"forced",8,49,"learn",1,2,0,0,0.1,0.415,0,40,"L",1,0,0,0,0,0,1,"L",1,1,1,1,49,0.315,"2","1","rep/rep/sw","2",1,0,"1/1/0",0,"1/1/0",1,NA,"b_mid","a_early",NA
"6412","09",1,"forced",8,50,"learn",8,8,1,0,0.4,0.543,0,41,"R",2,1,1,1,1,1,1,"R",2,1,1,8,50,0.143,"4","3","sw/sw/sw","6",1,1,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid1"
"6413","09",1,"forced",8,51,"learn",5,7,0,0,0.2,0.354,0,40,"R",1,0,1,1,0,0,1,"R",2,1,0,5,51,0.154,"1","1","rep/rep/sw","2",8,2,"1/0/0",1,"1/0/1",1,1,"a_early","a_early",NA
"6414","09",1,"forced",8,52,"learn",6,6,1,1,1.1,1.057,0,45,"R",1,0,0,1,0,1,1,"R",1,1,1,6,52,-0.0430000000000001,"11","9","rep/sw/sw","4",5,1,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late1"
"6415","09",1,"forced",8,53,"learn",5,4,0,1,1.2,1.151,0,41,"R",1,0,0,1,1,1,1,"L",2,0,0,5,53,-0.0489999999999999,"12","10","sw/sw/sw","6",6,1,"0/0/0",0,"0/0/0",1,1,"c_late","c_late","c_late2"
"6416","09",1,"forced",8,54,"learn",5,5,1,1,0.8,0.743,0,42,"R",1,0,0,0,1,1,1,"R",1,1,1,5,54,-0.0570000000000001,"7","6","sw/sw/sw","6",5,0,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid2"
"6417","09",1,"forced",8,55,"learn",3,3,1,1,0.6,0.606,0,44,"L",2,1,1,1,1,1,1,"L",2,1,1,3,55,0.00600000000000001,"5","5","sw/sw/sw","6",5,2,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid1"
"6418","09",1,"forced",8,56,"learn",3,3,1,0,1.1,0.993,0,45,"L",2,0,0,0,0,0,0,"L",2,1,1,3,56,-0.107,"10","9","rep/rep/rep","0",3,0,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late1"
"6419","09",1,"forced",8,57,"learn",1,1,1,1,0.4,0.425,0,41,"L",1,0,1,1,0,1,1,"L",1,1,1,1,57,0.025,"2","3","rep/sw/sw","4",3,1,"1/1/1",1,"1/1/1",1,1,"b_mid","a_early",NA
"6420","09",1,"forced",8,58,"learn",1,1,1,1,1,0.921,0,42,"L",1,0,0,0,0,0,0,"L",1,1,1,1,58,-0.079,"9","8","rep/rep/rep","0",1,0,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late1"
"6421","09",1,"forced",8,59,"learn",2,3,0,1,0.6,0.636,0,45,"L",1,0,0,1,0,1,1,"L",2,1,0,2,59,0.036,"5","5","rep/sw/sw","4",1,1,"1/0/0",0,"1/0/0",1,1,"b_mid","b_mid","b_mid1"
"6422","09",1,"forced",8,60,"learn",5,5,1,1,0.6,0.622,0,43,"R",1,1,0,1,1,1,1,"R",1,1,1,5,60,0.022,"5","5","sw/sw/sw","6",2,2,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid1"
"6423","09",1,"forced",8,61,"learn",8,8,1,1,1.2,1.109,0,42,"R",2,0,1,1,0,1,1,"R",2,1,1,8,61,-0.091,"11","10","rep/sw/sw","4",5,2,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late2"
"6424","09",1,"forced",8,62,"learn",1,1,1,0,0.4,0.533,0,43,"L",1,1,1,1,1,1,1,"L",1,1,1,1,62,0.133,"4","3","sw/sw/sw","6",8,1,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid1"
"6425","09",1,"forced",8,63,"learn",1,1,1,0,0.3,0.414,0,44,"L",1,0,0,0,0,0,0,"L",1,1,1,1,63,0.114,"2","2","rep/rep/rep","0",1,0,"1/1/1",1,"1/1/1",1,1,"b_mid","a_early",NA
"6426","09",1,"forced",8,64,"learn",8,8,1,1,0.8,0.743,0,43,"R",2,1,1,1,1,1,1,"R",2,1,1,8,64,-0.0570000000000001,"7","6","sw/sw/sw","6",1,1,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid2"
"6427","09",1,"forced",8,65,"learn",7,7,1,0,0.2,0.52,0,45,"R",2,0,0,1,0,0,1,"R",2,1,1,7,65,0.32,"3","1","rep/rep/sw","2",8,1,"1/1/1",1,"1/1/1",1,NA,"b_mid","b_mid","b_mid1"
"6428","09",1,"forced",8,66,"learn",8,8,1,1,0.8,0.746,0,44,"R",2,0,0,1,0,0,1,"R",2,1,1,8,66,-0.054,"7","6","rep/rep/sw","2",7,1,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid2"
"6429","09",1,"forced",8,67,"learn",4,5,0,0,0.5,0.668,0,44,"L",2,1,0,1,0,1,1,"R",1,0,0,4,67,0.168,"6","4","rep/sw/sw","4",8,3,"0/0/0",0,"0/0/0",1,1,"b_mid","b_mid","b_mid1"
"6430","09",1,"forced",8,68,"learn",6,7,0,1,0.8,0.781,0,46,"R",1,1,1,1,0,1,1,"R",2,1,0,6,68,-0.019,"7","6","rep/sw/sw","4",4,2,"1/0/0",0,"1/0/0",1,1,"b_mid","b_mid","b_mid2"
"6431","09",1,"forced",8,69,"learn",2,2,1,1,0.8,0.756,0,46,"L",1,1,0,1,1,1,1,"L",1,1,1,2,69,-0.044,"7","6","sw/sw/sw","6",6,3,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid2"
"6432","09",1,"forced",8,70,"learn",1,1,1,1,0.5,0.525,0,45,"L",1,0,0,1,0,0,1,"L",1,1,1,1,70,0.025,"4","4","rep/rep/sw","2",2,1,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid1"
"6433","09",1,"forced",8,71,"learn",2,2,1,1,1,0.925,0,47,"L",1,0,0,1,0,0,1,"L",1,1,1,2,71,-0.075,"9","8","rep/rep/sw","2",1,1,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late1"
"6434","09",1,"forced",8,72,"learn",5,3,0,1,1,0.91,0,44,"R",1,1,0,1,0,1,1,"L",2,0,0,5,72,-0.09,"9","8","rep/sw/sw","4",2,2,"0/0/0",1,"0/0/1",1,1,"c_late","c_late","c_late1"
"6435","09",1,"forced",8,73,"learn",6,6,1,0,0.2,0.544,0,47,"R",1,0,0,1,1,1,1,"R",1,1,1,6,73,0.344,"4","1","sw/sw/sw","6",5,1,"1/1/1",1,"1/1/1",1,NA,"b_mid","b_mid","b_mid1"
"6436","09",1,"forced",8,74,"learn",8,8,1,0,0.2,0.49,0,45,"R",2,0,1,1,0,1,1,"R",2,1,1,8,74,0.29,"3","1","rep/sw/sw","4",6,1,"1/1/1",1,"1/1/1",1,NA,"b_mid","a_early",NA
"6437","09",1,"forced",8,75,"learn",5,6,0,1,0.8,0.769,0,45,"R",1,0,1,1,0,1,1,"R",1,1,1,5,75,-0.031,"7","6","rep/sw/sw","4",8,2,"1/1/0",0,"1/1/0",1,1,"b_mid","b_mid","b_mid2"
"6438","09",1,"forced",8,76,"learn",1,1,1,0,1.2,1.068,0,46,"L",1,1,0,1,1,0,1,"L",1,1,1,1,76,-0.132,"11","10","sw/rep/sw","6",5,3,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late1"
"6439","09",1,"forced",8,77,"learn",2,7,0,1,0.8,0.74,0,48,"L",1,0,0,1,1,1,1,"R",2,0,0,2,77,-0.0600000000000001,"7","6","sw/sw/sw","6",1,1,"0/0/0",0,"0/0/0",1,1,"b_mid","b_mid","b_mid2"
"6440","09",1,"forced",8,78,"learn",4,6,0,1,0.5,0.473,0,45,"L",2,0,1,1,0,1,1,"R",1,0,0,4,78,-0.027,"3","4","rep/sw/sw","4",2,1,"0/0/0",1,"0/0/1",1,1,"b_mid","a_early",NA
"6441","09",1,"forced",8,79,"learn",3,3,1,0,0.3,0.498,0,46,"L",2,0,0,1,1,1,1,"L",2,1,1,3,79,0.198,"3","2","sw/sw/sw","6",4,1,"1/1/1",1,"1/1/1",1,1,"b_mid","a_early",NA
"6442","09",1,"forced",8,80,"learn",4,2,0,1,0.3,0.222,0,46,"L",2,0,0,1,0,1,1,"L",1,1,0,4,80,-0.078,"1","2","rep/sw/sw","4",3,1,"1/0/0",1,"1/0/1",1,1,"a_early","a_early","a_early1"
"6443","09",1,"forced",8,81,"learn",3,4,0,1,0.6,0.504,0,47,"L",2,0,0,1,0,1,1,"L",2,1,1,3,81,-0.096,"3","5","rep/sw/sw","4",4,1,"1/1/0",0,"1/1/0",1,1,"b_mid","b_mid","b_mid1"
"6444","09",1,"forced",8,82,"learn",8,6,0,1,0.3,0.239,0,46,"R",2,1,0,1,1,1,1,"R",1,1,0,8,82,-0.061,"1","2","sw/sw/sw","6",3,2,"1/0/0",1,"1/0/1",1,1,"a_early","a_early","a_early1"
"6445","09",1,"forced",8,83,"learn",2,2,1,1,0.9,0.895,0,49,"L",1,1,1,1,1,0,1,"L",1,1,1,2,83,-0.005,"9","7","sw/rep/sw","6",8,2,"1/1/1",1,"1/1/1",1,1,"c_late","b_mid","b_mid2"
"6446","09",1,"forced",8,84,"learn",2,2,1,1,1.2,1.087,0,50,"L",1,0,0,0,0,0,0,"L",1,1,1,2,84,-0.113,"11","10","rep/rep/rep","0",2,0,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late1"
